zip_code,avg_zhvi_2000,avg_zhvi_2001,avg_zhvi_2002,avg_zhvi_2003,avg_zhvi_2004,avg_zhvi_2005,avg_zhvi_2006,avg_zhvi_2007,avg_zhvi_2008,avg_zhvi_2009,avg_zhvi_2010,avg_zhvi_2011,avg_zhvi_2012,avg_zhvi_2013,avg_zhvi_2014,avg_zhvi_2015,avg_zhvi_2016,avg_zhvi_2017,avg_zhvi_2018,avg_zhvi_2019,avg_zhvi_2020,avg_zhvi_2021,avg_zhvi_2022,avg_zhvi_2023
10452,NA,NA,NA,NA,NA,NA,NA,NA,NA,155967.2284,143467.14810833332,128587.022825,124182.035325,125973.064025,137284.5936,148566.673325,167802.90789166666,195613.41193333332,238015.69176666666,257881.06376666666,286201.4016,293978.11689166666,307586.15825,328427.41573999997
10453,132038.2706,137451.08839166668,142071.559825,153004.209925,162061.15428333334,188983.11005,226026.641775,257221.636825,252695.11881666665,237519.13748333332,223811.435475,217337.43018333334,217776.50075,227589.245575,236657.4288,246714.96679166667,267932.93489166663,292708.300625,326317.83705,375082.03319166665,424461.238625,453838.96656666667,473128.2067583333,483448.8612
10455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208513.84346,191816.28908333334,181589.22431666666,213719.34459166665,223512.02514166667,232814.86645833333,258212.45684166666,276715.48496666667,292661.34808333335,343993.190525,377390.9105416667,370300.06416666665,380648.8299,392269.07898
10456,109776.70284166667,108361.62050833333,114536.90658333333,125004.15241666666,144970.30565833332,177654.163675,204502.37393333332,221887.6732,231058.48161666666,208051.54061666667,191490.01929166666,167016.71921666668,168434.13236666666,195610.60168333334,213625.70295,225252.56321666666,243298.84020833333,271111.057925,307807.56845,360605.71585,411391.76505,415680.210175,416772.331425,402652.55324
10457,153537.128775,157694.42574166667,159444.41103333334,169782.65495,186425.07051666666,222913.73357500002,260371.43333333335,282547.54850833333,281469.28798333334,242795.49433333334,231241.49786666667,224151.95441666667,218221.33675833335,216234.33714166668,226404.85785833333,239403.5281,263709.2859,289883.302675,371393.66969166667,353708.2723,355745.5544,359749.94581666664,391281.758825,401929.35448
10458,156477.40418333333,168100.83731666667,186329.937175,205115.20806666667,244427.383525,285824.76080833335,330229.25176666665,361263.97041666665,351864.94913333334,305507.72274166666,290873.9138833333,281361.694625,284530.129275,289814.6711833333,301166.386675,297312.67518333334,323870.6926333333,361616.139075,375885.1172583333,408719.2073083333,458920.6651583333,438885.82085,425365.94169166667,386969.00154
10459,157757.54175833333,152326.44683333332,164071.873125,178402.46575833333,198391.21374166667,233767.27545000002,270016.4840333333,296045.83396666666,294572.0344333333,255227.25903333334,231729.02965,219100.55939166667,215631.2773,222018.49456666666,234358.13853333332,245760.11434166666,263583.62347500003,286298.71558333334,307881.71113333333,345022.01674166665,390223.4991083333,387313.96321666666,405643.24111666664,409389.48904
10460,74211.69954833333,78070.68409416667,92242.8847275,100573.01359,108304.31649166667,127028.48786666666,152005.02614166666,165058.73695833332,161686.42305833334,144492.90215833334,130017.77018333333,117324.646425,118548.22608333333,122279.12524166667,126238.1184,130796.46839166667,137199.89975833334,156077.881025,230067.61396666666,274735.31433333334,322177.4966666667,361691.15434166667,403148.815975,422570.91236
10461,237368.07110833333,264743.875675,288504.72825833334,310661.6574090909,339652.879675,392381.9988416667,444020.7664083333,473268.82635833335,455081.961625,410345.0125416667,365151.888325,330446.15709166665,327034.7341333333,335096.68779166666,347359.2110416667,364984.25206666667,388620.78775,413620.9694416667,447055.254025,498639.8797916667,546076.576925,576791.3014583334,608166.9834666667,613615.44078
10462,57912.85798,66643.869635,67660.23695333334,72733.01034916667,81094.13415,95697.95222666666,115867.82163333334,132408.33130000002,135133.20561666667,131036.14283333333,113978.66388333333,97795.61770916668,92332.5793025,91485.65401583334,91312.4620575,98616.15956333333,112151.69985,125539.01735833334,152003.86714166668,181096.72273333333,200683.28723333334,210319.30675833335,205070.34431666665,200270.12646
10463,131485.85445833334,148356.710425,154866.93293333333,168630.73748333333,200440.892275,236941.50200833334,268051.96674166666,285220.09395,285659.6140333333,248849.93943333332,227956.2936,222901.41678333335,225559.01023333333,227945.44040833332,229630.54088333333,247392.80439166666,266050.2622,281697.47239166667,325144.2356416667,319332.435125,328088.57218333334,348846.30344166665,364043.07180000003,338502.57396
10464,369962.0517333333,404958.617325,434650.91825,458648.14351666666,450920.6198333333,550563.4078083333,649499.0732250001,656974.812975,599224.6342083333,576306.9282333334,510356.16860833333,429650.3124333333,418774.2851583333,446000.8488916667,463115.72168333334,457048.0977916667,473363.9081,491650.2875916667,520333.6443,563107.860225,586892.7794250001,600613.0164916667,620984.2917416666,611408.5298
10465,205959.40723333333,225824.55313333333,247281.78561666666,266316.28949,286058.04850000003,324387.93275,367478.975875,384983.26125,367005.6572833333,336853.1544333333,326163.74056666665,306652.7840333333,304841.5047583333,314840.441225,325678.5242,337529.383825,353893.09280833334,378380.05355454545,462673.03740833333,495675.2943083333,525765.7021999999,565044.7777583334,595225.0592083334,592401.0876
10466,170405.50885833334,179971.46940833333,202178.41954166666,221618.58133333334,249207.10183333332,288712.103025,338099.88577500003,368583.6134166667,357124.0227583333,311662.1416166667,296805.95318333333,279666.5084583333,277861.399675,293024.085975,308716.23815,329169.69766666665,361708.03789166664,389490.96859166666,415873.31348333333,453010.56425833335,484989.6482,521253.9405083333,548081.2277583333,554720.55456
10467,89105.4724025,98511.5467325,108662.0439,117395.37366666667,129458.8152,154107.74964166665,179314.59086666667,197981.4012,195923.70254166666,171153.40831666667,164096.3812,161666.684525,167298.72830833335,176508.9839,188864.32651666665,197641.43141666666,226523.24210833333,259699.478375,286940.88889166666,309327.64580833336,348382.2957083333,379201.15761666663,414270.8361083333,385945.31218
10468,92817.928805,99691.88551833334,108230.36506666667,118628.76604166666,137178.81609166667,159904.97425,180577.94421666666,195769.38850833333,193125.44144166666,166141.010675,156428.10715,148739.29758333333,151954.561175,161050.21440833333,172569.15490833332,174298.312475,184490.83973333333,202190.36024166667,262524.6892083333,270400.73595833336,272215.556625,314330.00378333335,321014.955975,298125.11816
10469,194209.16233333334,208390.71338333332,227112.53000833333,246593.49962000002,279629.25796666666,325567.75944166665,378329.4250583333,404007.1900333333,389422.53865833336,344801.404725,307655.98525,273298.24990833335,272674.85125,293016.11463333335,309162.3966916667,331206.9964,360092.987675,399444.37379166664,432577.36429166666,473830.0559833333,508311.89231666666,542355.6016833333,577942.586275,590075.16364
10470,187592.53535833332,213141.73033333334,226271.671775,247044.94963636363,282618.248075,332335.8820666667,368764.24950833333,407419.71691666666,386064.05243333336,343387.16682499996,325008.7591916667,315635.7812166667,313172.085725,346941.92220833333,368577.35322499997,385252.2642916667,409533.35521666665,435551.6531,466725.534675,481537.30900833337,512099.2337166667,539781.84975,570714.8751,551630.78938
10471,212770.13745833334,241280.98250833334,276196.5117833333,294955.211175,315751.01725833333,363943.63094166666,404717.51154166664,423012.7610083333,417182.45284166664,381633.363075,322987.584025,276653.0392916667,282086.24278333335,291362.90681666665,303933.204325,323838.99796666665,350101.37478333333,370656.13694166666,413651.67455833335,412549.7464416667,424264.6357666667,473281.4624416667,486042.858475,465418.1434
10472,200318.169375,215315.58336666666,238606.00665,260255.00940833334,295195.874825,340870.7687,404217.2733416667,443335.184325,420777.19335,373297.3975166667,332091.76882500004,304620.9133,290117.12521666667,292995.230425,300524.4576166667,315189.95155,328439.8141,355549.48933333333,389141.11460833333,469522.16308333335,513068.9270083333,514182.65750833333,554126.0462833333,558030.32702
10473,170947.27564166667,185178.55779166668,212493.772025,230805.04216666665,250960.41585833335,296457.62055,345555.3922416667,387394.293625,382738.960625,342940.1527166667,305538.6850583333,285193.0960416667,276687.24770833337,279558.666475,284783.68204166665,298782.26201666665,324715.39241666667,346146.77781,446051.8551916667,455991.48998333333,436546.92354166665,445985.40005833335,457757.0118916667,458721.35276
10501,290387.24765833333,330707.8638,368156.11399166664,406813.6348416667,450616.42453333334,502221.47209166666,552995.6551583334,528792.5001666667,539606.0465833333,517093.64800833334,487171.03525,466183.64763333334,464326.09739166667,455199.8219166667,464929.5240916667,480358.32888333336,494484.03866666666,503676.1137666667,521049.65866666666,526693.5985,525642.457975,583660.14675,633022.4162833333,633061.99388
10502,363657.52283333335,422336.408525,476096.54328333336,533376.886775,560870.4681083333,635202.16515,685157.8676166667,674512.7027,666643.6206666667,613741.3060999999,626940.4647666666,594203.592975,580572.0885,589573.993475,639768.064625,674592.1062083333,701404.76255,719473.6765166667,726759.0819166667,739787.3760666667,741226.1563083334,804437.63595,829701.2828916666,821884.54268
10504,576947.1696499999,660910.449275,737288.8417083333,819461.7792333333,892479.1110416667,945556.6545416666,1068377.7184166666,1075185.4613333333,1063014.1175833333,952881.9984166666,908382.2391666666,889888.5825833334,872242.0519083333,909641.8572583334,983674.9006083333,990427.4783666667,972805.9441583334,989253.5747916667,994168.423525,973656.5591750001,993319.1698,1110650.25075,1280591.1943333333,1320172.7136000001
10505,NA,NA,NA,NA,NA,623500.760475,708803.665825,709410.7617166666,676513.3397333333,683307.6532083333,661098.1849583334,662016.341625,658182.3640000001,667855.2962583334,680096.0221,691475.1807166666,688259.033425,690694.347325,717710.5634833333,730940.172925,738854.6027083333,805921.458975,872512.1468416667,885048.83436
10506,514276.38937499997,573842.1238916666,668258.3920166667,725410.6396250001,812205.533425,864484.3126000001,947433.0145166666,968844.9632333333,972036.6973166667,880247.7717166666,860125.0654833333,831140.842025,810405.7399833333,860023.5343583333,889230.3103666666,911174.1221083334,922372.2700499999,916577.4766916666,916374.809725,887877.7252833333,882310.7851916667,1023806.146025,1177321.8005833332,1215629.868
10507,313684.4818666667,349834.7046333334,403333.54455,436033.34174166666,481675.97959166666,541382.4105166667,592155.0423666667,573532.3204916667,534871.787425,501158.25217500003,489366.07615,468493.478925,451203.20163333334,464550.18980833335,471123.13425,484061.96386666666,507746.0628666667,513076.79888333334,523604.22068333335,532833.7181416666,526068.1309583334,590513.215475,640800.883825,649982.24314
10509,234850.07425833333,262540.4576166667,297013.04845,343592.8739333333,385957.6673,428914.62895833334,452744.48545,447451.89458333334,425827.47284166666,386843.4848583333,377602.30385,350674.13845,319494.10371666664,311596.37717500003,316196.15050833335,318881.4321166667,325711.28109166666,338625.144275,349762.09800833336,361290.6958666667,374539.7388333333,414467.140525,448248.37824166665,457391.4806
