zipcode,agi11,agi12,agi13,agi14,agi15,agi16,agi17,agi18,agi19,agi20
13044,10226.669588879751,10194.838709677419,10540.606299212599,10033.38524590164,11763.390243902439,10441.203252032521,10724.421487603306,11477.591666666667,11311.258064516129,12032.338842975207
13045,82944.96213963181,84444.30190311419,84249.80211081794,86650.69010416667,88538.70511708586,88646.64601769911,91920.93760984183,93724.36758193091,97859.3041191937,102216.83347788377
13052,6844.328220407977,6980.954022988506,7091.08988764045,7022.988235294118,7323.096385542169,7698.094117647059,7837.858823529412,8297.166666666666,8189.523809523809,8842.116279069767
13053,17611.664374140302,17729.807174887894,18027.877828054297,18539.511627906977,19302.18099547511,19810.235023041474,19645.56561085973,20555.54716981132,20994.83886255924,21725.01395348837
13054,5624.614396604925,5588.835616438356,5537.763888888889,5514.486111111111,5883.5352112676055,5860.057142857143,6164.884057971014,6688,6561.068493150685,6819.12676056338
13057,60523.863607634936,61259.41057934509,62706.8765743073,64576.527112232034,65857.92101910828,65923.16666666667,67885.41259640103,70867.65006385696,72139.66624203822,73226.13333333333
13060,10936.289347079039,10836.2,11058.891156462585,11289.978873239437,11195.158273381296,11763.709219858156,12159.751824817518,12394.833333333334,13013.760563380281,13292.387323943662
13061,4062.9370615356793,4529.5,4651.098039215686,4882.88,5397.918367346939,6493.882352941177,5169.12,7246.5625,6309.22,6485.2307692307695
13063,9059.283270982925,8531.263736263736,8567.641304347826,9340.670212765957,9760.58888888889,9514.6,9954.125,10630.735632183909,10567.540229885057,10943.155555555555
13066,103787.69587709672,102904.20465116279,111228.39164086687,126338.48382126348,130509.20430107527,133914.93930197268,141512.2042042042,152979.32533733133,146521.3180473373,147314.6883308715
13068,19490.735728542913,20294.6,20339.386454183266,20751.584980237156,21135.329365079364,21913.488095238095,22885.23166023166,23890.112403100775,24503.64150943396,25796.42528735632
13069,78780.27838727372,79164.18416206262,79197.66511627907,79083.7462406015,80617.65601503759,81186.58097928436,82959.27085285848,85448.38655462184,88870.97050691245,94776.84870188004
13071,3893.1927634692215,3925.1041666666665,3967.6458333333335,3851.446808510638,3926.0652173913045,4177.416666666667,4181.826086956522,4166.622222222222,4555.044444444445,4688.155555555555
13072,2925.284508231466,2899.891891891892,2965.162162162162,2730.5555555555557,2944.2105263157896,2905.6388888888887,2992.7297297297296,2962.264705882353,3023.6,3137.972222222222
13073,23029.2964453387,23571.861842105263,24313.574257425742,24523.02302631579,25303.5,25508.521594684385,26126.197368421053,26831.116666666665,27565.92,28309.683501683503
13074,14217.737084774912,14309.40206185567,14347.696335078534,14486.625668449198,15217.362694300518,15372.263157894737,15892.794594594594,16280.08152173913,16827.897849462366,16541.76842105263
13076,8648.612441248883,8886.8125,8744.141592920354,9091.944954128441,9711.927272727273,10302.594594594595,10859.638888888889,11405.772727272728,11775.761467889908,11039.027027027027
13077,24577.03308596166,25207.493827160495,25176.428125,25485.863777089784,26435.47678018576,26652.48909657321,28072.876132930513,28740.48181818182,30485.482352941177,30710.576576576575
13078,66245.96844494893,69810.5820224719,72092.12641083522,86495.03325942351,84155.37168141593,87876.23076923077,90226.64718614718,126008.83549783549,109076.81681034483,104026.75796178344
13080,14545.067470400265,14808.78735632184,14162.939560439561,15216.89349112426,14646.283236994219,14690.301204819278,15010.179640718563,15872.784431137725,16866.714285714286,17502.787356321838
13081,4894.67335339557,4726.698113207547,5244.470588235294,5758.775510204082,5728.3,4686.882352941177,6517.078431372549,5315.2040816326535,5439.081632653061,5625.9607843137255
13082,18534.864330665034,19224.757322175734,18188.368644067796,18499.97807017544,19216.718614718615,19591.367965367965,19790.925438596492,20491.957081545064,21365.227467811157,21678.70338983051
13083,6413.2284181871755,6193.405063291139,6004.358974358975,6233.679487179487,6353.113924050633,6887.283950617284,7030.2,7403.53164556962,7591.948051948052,8215.962025316456
13084,19604.38641376268,19106.770925110133,19154.69090909091,20106.027027027027,20571.440366972478,21167.85253456221,22914.289592760182,23990.691964285714,24273.336322869956,25793.53744493392
13088,93418.89703640982,94672.59190556493,96444.5524534687,99936.57618651124,102344.74729842061,102752.4502529511,105159.59144295302,109804.8167495854,111696.5655058043,114085.63950617284
13090,131066.01042289053,135196.64620462045,139561.70881971467,146122.156449553,148220.9296131896,147670.80166880618,151852.52651757188,161679.35583596214,165156.61447286338,172332.2820672478
13092,9313.95890420676,9461.318965517241,9487.017699115044,9384.5625,9792.230088495575,9589.221238938053,9960.794642857143,10925.605263157895,11430.300884955752,11776.739130434782
13101,8986.550466845862,9281.09243697479,9065.915254237289,9386.058823529413,9311.610169491525,9505.121739130434,10338.40650406504,10432.685950413223,10665.03305785124,11151.327868852459
13103,2235.6104175717155,1372.9375,1424.3529411764705,1485.625,1515.6875,1557.25,1478.6923076923076,1749.6666666666667,1721.764705882353,1673.7333333333333
13104,126749.50689972402,134532.95572916666,141924.8828125,150484.82216494845,158206.38767650834,160638.50582147477,170979.44113842174,198060.76516129033,190045.76683937825,217966.77920410782
13108,29003.571064372212,30523.767741935484,32310.55591054313,32189.945859872612,34483.15064102564,35641.517571884986,37388.241269841266,38869.57877813505,39424.86495176849,39797.92405063291
13110,10265.368965517242,10317.339130434782,10580.278260869565,10272.146551724138,10756.41592920354,10988.631578947368,11584.704347826088,12272.534482758621,13522.25,13772.33613445378
13111,5460.231080973326,5493.943661971831,5442.197183098591,5556.780821917808,5469.54794520548,5376.544117647059,5608.928571428572,5747.239436619719,6073.783783783784,6647.108108108108
13112,7978.705716625757,8734.4,8921.747252747253,8242.766666666666,8648.075268817205,8667.273684210526,9006.020833333334,9636.670212765957,10314.279569892473,10697.747368421053
13114,22298.431802604522,23292.904761904763,23634.864864864863,24063.74914089347,24791.673469387755,25394.615384615383,25909.31879194631,27667.986710963454,28562.960132890366,29500.069306930694
13116,15098.80747055608,14664.078212290502,15830.40782122905,15561.555555555555,16166.849162011173,16216.044943820225,17236.272727272728,17579.751412429378,18673.620111731845,18582.68156424581
13118,19486.3861997404,19867.16393442623,18958.418032786885,18945.835443037973,19606.241666666665,19752.01260504202,20216.28936170213,21139.2875,22375.303278688523,23089.384615384617
13120,8306.849056126182,8688.666666666666,8470.780952380952,8390.718446601943,8860.944444444445,9140.036036036036,9065.678899082568,8899.971962616823,9582.51724137931,9877.08695652174
13122,4783.571331333744,4443.264150943396,5025.653846153846,4998.226415094339,5272.566037735849,5349.5192307692305,5664.754716981132,4664.78431372549,4867.096153846154,6320.2037037037035
13126,108343.61891816535,111386.9079584775,112735.02775850105,116530.31983527797,117368.43966712899,116128.06135401975,118842.60448807855,127497.35983263598,129628.3268698061,135641.55320600272
13131,13121.962522030162,13483.447674418605,13750.429411764706,14052.59880239521,14765.244186046511,14695.583815028902,14437.385057471265,16181.977401129943,16149.43888888889,16611.456043956045
13132,15661.930265022085,14985.8125,15391.4,15571.650793650793,15615.468421052632,16427.628865979383,16960.67525773196,17817.16230366492,18165.144329896906,18639.541666666668
13135,23345.63273195876,23766.454545454544,24086.977491961414,24233.80844155844,25222.96794871795,25188.059016393443,25897.82084690554,27286.790163934427,28104.760517799354,29850.17924528302
13136,2009.0634241453868,1760.3636363636363,1686.0454545454545,1578.3333333333333,1619.2,1893.2857142857142,1785.157894736842,1969.55,2092.9523809523807,2144.7619047619046
13140,14778.590665036234,14834.763819095477,15034.762626262625,15022.401015228426,15895.75879396985,15823.731958762886,16451.045454545456,16383.896373056994,17007.01052631579,16990.502512562813
13141,2631.618157129497,2549.794117647059,2586.676470588235,2551.4848484848485,2727.7428571428572,2873.8529411764707,2818.969696969697,3062.030303030303,2976.5151515151515,3155.2580645161293
13142,20719.970712773465,20986.2304964539,21395.758007117438,21666.567857142858,22267.66784452297,22204.519572953737,22895.602112676057,24624.943462897525,25822.709342560553,26383.395973154362
13143,8880.220247229454,8794.175,8862,8921.698275862069,9062.079646017699,9243.90350877193,9549.465517241379,10199.439655172413,10904.75,11097.100840336134
13144,4077.420980217149,4082.2545454545457,4084.5471698113206,4083.8703703703704,4115.301886792453,4215.384615384615,4266.833333333333,4229.433962264151,4362.33962264151,4690.107142857143
13145,6449.217649515224,6718.367816091954,6732.887640449439,6763.96511627907,7261.896551724138,6859.061728395061,7166.321428571428,7797.261904761905,7729.333333333333,8865.943820224718
13146,7334.75920705307,7151.659340659341,7138.865168539326,7303.329545454545,7387.571428571428,7095.539325842697,7300.6292134831465,7650.224719101124,8231.053191489362,8243.63440860215
13147,4632.044370335575,4616.218181818182,4604.240740740741,4558.169811320755,4412.571428571428,4297.625,4569.6122448979595,4496.632653061224,4577.693877551021,5197.234042553191
13148,36322.82075848303,36727.814,37311.06613226453,37728.596385542165,38303.215725806454,38444.026422764226,39986.29518072289,42031.58565737052,42573.5796812749,43561.71287128713
