zip_code,nyc_flag,year,avg_zhvi,housing_units,agi,total_pop,avg_zhvi_pct,agi_pct,percentile_diff,inner_third_flag,gap_25_pct,bottom_income_quartile,gap_years,first_gap,gentrification_signal,avg_rent,gross_rent_per_unit,evictions,eviction_filings,violations_a,violations_b,violations_c,total_violations,dob_calls_311,permits_alteration,permits_demolition,nypd_calls_311,arrests
11004,1,2012,164629.316541667,3044,499605.91473397,9078,0.0677643648002058,0.924219174838768,-0.856454810038562,1,0,0,0,0,0,NA,1593.7795663600525,NA,NA,1,4,1,6,167,16,NA,253,57
11004,1,2013,172666.354341667,2944,489180.32493188,8957,0.0719927628684327,0.92343691952992,-0.851444156661488,1,0,0,0,0,0,NA,1560.6508152173913,NA,NA,4,13,3,20,188,15,1,314,94
11004,1,2014,181444.391483333,2885,592911.369023569,8880,0.0679001349410788,0.926436558433329,-0.858536423492251,1,0,0,0,0,0,NA,1592.2051993067591,NA,NA,NA,2,2,NA,173,16,2,328,82
11004,1,2015,195196.186083333,2886,618626.606928714,8803,0.0760966244004069,0.924276667390195,-0.848180042989788,1,0,0,0,0,0,NA,1534.5197505197505,NA,NA,1,37,18,56,136,10,3,433,42
11004,1,2016,215281.147283333,2905,616220.011976048,8714,0.0814915587871613,0.926588306069225,-0.845096747282064,1,0,0,0,0,0,NA,1633.9173838209983,NA,NA,NA,22,14,NA,123,17,NA,537,64
11004,1,2017,238851.467255556,2955,750738.70348455,9427,0.0863454415147536,0.926936583334959,-0.840591141820205,1,0,0,0,0,0,NA,1583.303214890017,0,7,NA,4,NA,NA,158,14,3,482,54
11004,1,2018,434706.7301,3011,774719.942596217,9511,0.40310898408058,0.926739643843656,-0.523630659763076,1,0,0,0,0,0,NA,1683.2537363002325,0,6,NA,5,3,NA,204,15,2,394,34
11004,1,2019,458992.697683333,3020,790189.584930601,9202,0.402847118057885,0.9246881715956,-0.521841053537715,1,0,0,0,0,0,NA,1983.585761589404,0,4,6,11,3,20,186,14,2,505,34
11004,1,2020,478456.428183333,6493,812018.015101773,18694,0.402151871032687,0.92878058576048,-0.526628714727793,1,0,0,0,0,0,NA,1860.8746342214693,NA,NA,3,7,5,15,108,12,NA,700,12
11004,1,2021,569924.253633333,6895,NA,18896,0.513841003247004,NA,NA,1,NA,NA,NA,NA,NA,NA,2181.042204496011,NA,NA,18,29,14,61,111,5,2,710,38
11101,1,2011,478167.994216667,7399,214901.461461169,16617,0.788676579868507,0.587619495401412,0.201057084467096,1,0,0,0,0,0,NA,NA,NA,NA,67,253,42,362,586,10,7,1812,2528
11101,1,2012,498672.476641667,7507,219602.737762238,17425,0.808597629652287,0.579475363219126,0.229122266433161,1,0,0,0,0,0,NA,NA,NA,NA,104,351,122,577,832,11,4,2062,2242
11101,1,2013,552376.979,7574,223891.388749214,17624,0.826036647391751,0.582760833148457,0.243275814243294,1,0,0,0,0,0,NA,NA,NA,NA,107,380,156,643,837,7,17,2327,2658
11101,1,2014,638787.759683333,7604,232506.309625996,17077,0.839745112622867,0.583774167718611,0.255970944904256,1,1,0,1,1,0,2835.5705701430898,NA,NA,NA,99,387,146,632,929,9,16,3679,2400
11101,1,2015,744256.072458333,7707,241139.137125749,17132,0.860366546623894,0.580129853749513,0.280236692874381,1,1,0,2,0,0,2869.4076245422643,NA,NA,NA,184,438,158,780,968,11,10,4174,1996
11101,1,2016,855358.401991667,7927,242890.940963855,17275,0.891538639153641,0.574678862681885,0.316859776471756,1,1,0,3,0,0,2938.400937990106,NA,NA,NA,160,429,154,743,1002,12,11,5127,1912
11101,1,2017,911136.1048,8108,250868.482534044,18112,0.893120751224479,0.554138587958512,0.338982163265966,1,1,0,4,0,0,2971.8409892783834,NA,0,91,199,411,131,741,1003,10,5,6018,2194
11101,1,2018,936275.533125,8103,257525.67118844,17241,0.871649212105563,0.540003850681325,0.331645361424237,1,1,0,5,0,0,2964.8091968090857,NA,0,78,308,354,145,807,963,11,8,6815,1753
11101,1,2019,923303.053983333,8152,263560.526052399,16660,0.852018158709339,0.544680428043976,0.307337730665363,1,1,0,6,0,0,3139.9596883244394,NA,0,66,368,458,266,1092,937,11,6,8176,1618
11101,1,2020,913038.490641667,23214,266263.48806515,37353,0.846686636247187,0.55689163359535,0.289795002651837,1,1,0,7,0,0,3111.644680581625,NA,0,14,159,212,200,571,695,6,11,10068,942
11101,1,2021,919986.538041667,25505,NA,40250,0.8322459964801,NA,NA,1,NA,NA,NA,NA,NA,3182.1291101629527,NA,0,1,674,309,266,1249,523,5,10,9319,1442
11102,1,2011,389256.209116667,14418,128783.715592658,34083,0.6197881809248,0.298049350742936,0.321738830181864,1,1,0,1,NA,0,NA,NA,NA,NA,67,254,29,350,465,7,5,1384,728
11102,1,2012,394346.616658333,14600,134096.732283465,33880,0.649530153509678,0.307991823065869,0.341538330443809,1,1,0,2,0,0,NA,NA,NA,NA,93,295,59,447,419,13,14,1355,674
11102,1,2013,428849.183191667,14853,138163.302595251,35473,0.694490710342675,0.304878374924177,0.389612335418497,1,1,0,3,0,0,NA,NA,NA,NA,145,516,121,782,414,11,10,1589,767
11102,1,2014,469598.914216667,15044,146987.533659066,35976,0.70209042948653,0.31843815185612,0.383652277630409,1,1,0,4,0,0,NA,NA,NA,NA,107,418,143,668,393,10,11,2539,790
11102,1,2015,526248.664816667,15386,156428.45106383,35938,0.73366974808896,0.331407213380185,0.402262534708775,1,1,0,5,0,0,2257.87141017233,NA,NA,NA,148,438,170,756,546,8,13,2960,675
11102,1,2016,593311.419958333,15419,163938.0548748,34934,0.747517976450605,0.349977572105091,0.397540404345513,1,1,0,6,0,0,2308.605885098693,NA,NA,NA,149,413,96,658,540,15,21,3374,803
11102,1,2017,652481.10875,15576,180662.542575286,34773,0.75375351947911,0.37867998260362,0.37507353687549,1,1,0,7,0,0,2377.750503081719,NA,0,54,288,423,144,855,506,10,19,3834,673
11102,1,2018,706050.515691667,16156,195071.678756477,32044,0.752932478276492,0.388263746328096,0.364668731948396,1,1,0,8,0,0,2379.268581910422,NA,0,46,376,580,163,1119,574,10,9,3989,593
11102,1,2019,723512.764875,17687,199377.482236155,33818,0.74679115943048,0.385094121530034,0.361697037900446,1,1,0,9,0,0,2426.912423366804,NA,0,48,333,534,322,1189,540,10,15,4258,475
11102,1,2020,675017.977958333,19175,206617.677352637,32688,0.708288429073278,0.406590570557928,0.30169785851535,1,1,0,10,0,0,2416.983892079846,NA,0,10,261,338,257,856,396,7,2,5836,268
11102,1,2021,654432.490725,20204,NA,31469,0.647025223423826,NA,NA,1,NA,NA,NA,NA,NA,2361.96368233036,NA,0,1,1090,417,376,1883,366,6,3,5989,421
11103,1,2011,486011.051066667,18992,252562.067415066,39209,0.800232245067298,0.721018758199958,0.0792134868673393,1,0,0,0,0,0,NA,1320.861467986521,NA,NA,66,273,48,387,483,9,3,1683,1559
11103,1,2012,501611.526316667,18992,253628.571428571,38850,0.815827371958963,0.697735528557538,0.118091843401425,1,0,0,0,0,0,NA,1388.8132898062345,NA,NA,133,469,143,745,461,15,5,1899,1665
11103,1,2013,533406.190366667,18810,258176.353863701,39379,0.820308776679647,0.688162179763268,0.132146596916379,1,0,0,0,0,0,NA,1415.0869750132908,NA,NA,153,531,195,879,479,11,7,2098,1888
11103,1,2014,588302.208016667,18899,264696.846964236,39770,0.811177457597786,0.674491034518892,0.136686423078894,1,0,0,0,0,0,1906.0320487533645,1460.0870945552674,NA,NA,172,627,236,1035,493,21,5,3037,2137
11103,1,2015,632545.338075,19026,273542.477027027,40507,0.811330350241625,0.661204674382999,0.150125675858626,1,0,0,0,0,0,1928.773215757694,1468.452118154105,NA,NA,232,530,154,916,638,29,8,3636,2045
11103,1,2016,723834.833866667,18951,270909.821046862,39846,0.8250209429327,0.662498277309437,0.162522665623263,1,0,0,0,0,0,2033.9756885998752,1522.9638541501768,NA,NA,247,660,241,1148,424,14,10,3515,2279
11103,1,2017,811666.993908333,19199,280911.950938338,39570,0.844050730782735,0.64925133700394,0.194799393778795,1,0,0,0,0,0,2049.7184659114328,1609.3884056461277,0,64,273,479,160,912,414,13,7,4098,1950
11103,1,2018,887890.296533333,19344,299233.301145237,37945,0.85170144756572,0.652793234017355,0.198908213548365,1,0,0,0,0,0,2059.9871969274823,1695.5434243176178,0,50,451,631,185,1267,528,17,6,4971,1648
11103,1,2019,941871.85315,19581,311144.01164295,37687,0.866607493902304,0.65509412388084,0.211513370021464,1,0,0,0,0,0,2137.6803380175156,1760.617639548542,0,43,401,618,313,1332,554,15,3,4424,1478
11103,1,2020,943991.446066667,19669,308164.087822313,37341,0.865723226927055,0.639616712660968,0.226106514266088,1,0,0,0,0,0,2128.4981838626827,1827.49209415832,0,13,257,361,312,930,368,7,1,7066,1282
11103,1,2021,929045.504533333,20365,NA,38810,0.84156442328985,NA,NA,1,NA,NA,NA,NA,NA,2131.9499166479654,1883.3350356002943,NA,NA,1389,534,300,2223,368,8,6,7644,1465
11104,1,2011,357588.222625,11373,297865.860935461,23110,0.549351134920505,0.820027025386794,-0.27067589046629,1,0,0,0,0,0,NA,1221.9437263694715,NA,NA,89,407,55,551,216,2,NA,947,345
11104,1,2012,366384.28335,11449,291318.255362099,23572,0.587192959235902,0.80311206005108,-0.215919100815178,1,0,0,0,0,0,NA,1294.947418988558,NA,NA,74,478,87,639,258,4,2,903,250
11104,1,2013,387715.510983333,11266,301801.63364894397,23049,0.605432544020358,0.804858019934339,-0.199425475913981,1,0,0,0,0,0,NA,1336.565506834724,NA,NA,155,532,146,833,304,4,NA,1086,391
11104,1,2014,417903.076091667,11152,306979.100736517,23410,0.603003331194564,0.783340489812313,-0.180337158617749,1,0,0,0,0,0,NA,1394.8657639885223,NA,NA,111,556,146,813,277,3,1,1339,322
11104,1,2015,448979.17825,11219,318892.830379747,23898,0.624405174453356,0.780369116689448,-0.155963942236091,1,0,0,0,0,0,NA,1428.4737498885818,NA,NA,184,559,141,884,315,3,4,2030,216
11104,1,2016,508909.001891667,11368,324541.030783368,23562,0.672456767219489,0.788523237961866,-0.116066470742377,1,0,0,0,0,0,NA,1463.6501583391978,NA,NA,193,608,180,981,320,9,NA,1879,208
11104,1,2017,542338.760341667,11451,337900.348440655,23639,0.672529679868269,0.778363297500328,-0.105833617632059,1,0,0,0,0,0,NA,1495.0856693738538,0,43,251,629,143,1023,283,6,1,2112,222
11104,1,2018,574988.9618,11540,347842.482243836,23679,0.661335162650334,0.755681485532315,-0.0943463228819805,1,0,0,0,0,0,NA,1581.311958405546,0,43,262,526,140,928,293,3,1,1813,150
11104,1,2019,586818.120675,11598,360871.758745204,22941,0.639646745348732,0.759174662929828,-0.119527917581096,1,0,0,0,0,0,NA,1645.778668735989,0,47,227,422,283,932,328,5,1,2184,130
11104,1,2020,580117.66625,11746,365997.346590909,23519,0.612626912431438,0.760607315672034,-0.147980403240596,1,0,0,0,0,0,1928.309087054553,1684.4272092627275,0,15,200,305,242,747,311,3,NA,3712,115
11104,1,2021,590101.3898,11615,NA,24486,0.562741652597326,NA,NA,1,NA,NA,NA,NA,NA,1887.767887891429,1760.9614291863968,NA,NA,702,621,422,1745,323,2,NA,3592,134
11105,1,2011,410474.532758333,17591,314882.566501271,38699,0.681325588716606,0.849886553161873,-0.168560964445267,1,0,0,0,0,0,NA,1351.7984764936616,NA,NA,65,290,51,406,451,30,1,1298,556
11105,1,2012,432698.110208333,17727,304883.193231976,38019,0.727538312068089,0.829788231397191,-0.102249919329102,1,0,0,0,0,0,NA,1410.110058103458,NA,NA,62,280,59,401,531,24,2,1203,559
11105,1,2013,458598.910783333,17414,311683.948399427,36800,0.736421115130906,0.825656451393681,-0.0892353362627742,1,0,0,0,0,0,NA,1451.287010451361,NA,NA,124,475,137,736,424,20,NA,1542,481
11105,1,2014,503258.92305,17302,319580.296578826,37259,0.736217964559339,0.803315473404917,-0.0670975088455784,1,0,0,0,0,0,NA,1497.6654144029592,NA,NA,108,406,139,653,427,23,3,1907,495
11105,1,2015,540108.456991667,17183,328369.052583862,37645,0.743550705507049,0.800351957339216,-0.0568012518321664,1,0,0,0,0,0,NA,1552.111796543095,NA,NA,164,480,279,923,584,33,1,2345,529
11105,1,2016,602205.000658333,17288,330767.058168598,37835,0.755974567746487,0.795395332247392,-0.0394207645009054,1,0,0,0,0,0,NA,1581.3902707080056,NA,NA,186,510,135,831,401,29,1,2478,470
11105,1,2017,654623.231855556,17352,340641.375695526,37904,0.757913004717485,0.783520590510848,-0.0256075857933635,1,0,0,0,0,0,NA,1657.1130705394191,0,54,247,476,195,918,535,23,2,3230,416
11105,1,2018,884885.497663636,17724,351340.592914439,38058,0.843966348938533,0.762038160228468,0.0819281887100652,1,0,0,0,0,0,NA,1718.9839765290003,0,48,277,465,152,894,546,18,4,3029,311
11105,1,2019,955156.354558333,17622,363053.794291987,37628,0.870985050388099,0.764386662049685,0.106598388338414,1,0,0,0,0,0,NA,1814.5696288729996,0,31,274,339,186,799,534,18,6,4525,253
11105,1,2020,988782.588125,17659,381855.398184444,38141,0.875556018658163,0.807971338524936,0.0675846801332269,1,0,0,0,0,0,2088.3268117144694,1885.4065915397248,0,11,259,422,323,1004,340,16,3,6604,180
11105,1,2021,987088.625325,17893,NA,39513,0.871214834423991,NA,NA,1,NA,NA,NA,NA,NA,2079.4983103714276,2010.8051193204049,NA,NA,1141,539,381,2061,335,8,NA,7011,217
11106,1,2011,237993.214066667,17379,285956.995446321,34959,0.203093948562487,0.784470074280116,-0.581376125717629,1,0,0,0,0,0,NA,1035.808792220496,NA,NA,60,349,38,447,308,20,1,1618,972
11106,1,2012,241864.944375,17442,290777.992178099,35685,0.233363450060942,0.79547814227662,-0.562114692215678,1,0,0,0,0,0,NA,1145.6163857355807,NA,NA,90,373,88,551,376,13,2,1883,791
11106,1,2013,262375.9594,17378,301389.924858925,35091,0.266945282130973,0.799164565843519,-0.532219283712546,1,0,0,0,0,0,NA,1192.7748302451375,NA,NA,132,400,178,710,425,9,3,2323,898
11106,1,2014,283256.849583333,17669,320252.729903537,36732,0.276239036690624,0.80797972185427,-0.531740685163646,1,0,0,0,0,0,NA,1297.0993831003452,NA,NA,99,447,188,734,397,13,10,2923,868
11106,1,2015,301722.990708333,17828,338493.461093434,36834,0.282746245112523,0.81215823560814,-0.529411990495617,1,0,0,0,0,0,1996.928619379996,1337.554913619026,NA,NA,147,470,176,793,547,17,6,3346,771
11106,1,2016,356779.08965,18089,338553.159484022,37361,0.362956402148289,0.808188449326857,-0.445232047178568,1,0,0,0,0,0,2091.758003518341,1412.9080656752722,NA,NA,181,413,169,763,439,11,7,3826,868
11106,1,2017,419218.766225,18176,358301.099592312,38201,0.441163877950572,0.807744411890094,-0.366580533939521,1,0,0,0,0,0,2117.2594346758565,1458.9398657570423,0,61,291,469,144,904,444,11,11,4171,892
11106,1,2018,547150.310933333,18328,381161.55552334,36934,0.610821724716384,0.817952030037661,-0.207130305321277,1,0,0,0,0,0,2120.310692028118,1498.1229812309036,0,67,309,594,189,1092,403,11,5,3687,642
11106,1,2019,580809.824233333,18568,390997.007857974,36257,0.631724767676934,0.818137024661366,-0.186412256984432,1,0,0,0,0,0,2196.1963497203415,1541.5634963377854,0,57,268,467,293,1028,464,11,6,4292,447
11106,1,2020,611383.9496,18633,376399.983742156,35639,0.659989005038519,0.771433051965603,-0.111444046927083,1,0,0,0,0,0,2192.0114890525465,1583.2189126818012,0,7,205,308,239,752,351,8,3,5255,284
11106,1,2021,649567.415008333,19297,NA,37586,0.643583699506114,NA,NA,1,NA,NA,NA,NA,NA,2115.2668689470006,1690.5311188267606,NA,NA,1042,423,272,1737,321,7,6,5315,477
11201,1,2011,479208.598016667,30823,217942.233811555,59534,0.791756603673212,0.600318666433215,0.191437937239998,1,0,0,0,0,0,NA,1678.0940855854394,NA,NA,42,168,23,233,568,34,NA,1708,5474
11201,1,2012,499549.233575,32011,225433.324561404,59772,0.81156608535974,0.605462390497557,0.206103694862183,1,0,0,0,0,0,NA,1739.990378307457,NA,NA,99,270,84,453,619,35,2,1765,5128
11201,1,2013,564479.483991667,32893,227915.621342513,62801,0.844460175599898,0.603242588510477,0.241217587089421,1,0,0,0,0,0,2965.6583581733585,1793.6638190496458,NA,NA,158,338,85,581,658,37,10,2449,4782
11201,1,2014,689405.086275,33643,245550.605752961,64658,0.872265434791146,0.623924728708679,0.248340706082467,1,0,0,0,0,0,3085.550078391475,1838.5524180364416,NA,NA,87,262,114,463,684,35,4,3240,4997
11201,1,2015,824214.384975,33952,248775.706256273,66325,0.897810162972516,0.602473879655757,0.295336283316759,1,1,0,1,1,0,3176.626447968623,2241.374086946277,NA,NA,144,305,122,571,812,23,9,3806,4809
11201,1,2016,905660.318866667,34519,251082.308109942,68673,0.908740669288285,0.605797340195034,0.302943329093251,1,1,0,2,0,0,3232.8806244398484,2322.3326863466496,NA,NA,211,246,129,586,901,24,12,4359,4758
11201,1,2017,914989.757616667,34840,262425.467790894,69621,0.89886964047554,0.604168988660284,0.294700651815256,1,1,0,3,0,0,3236.8821837712117,2490.4651836969,0,64,300,365,210,875,828,31,3,4790,4677
11201,1,2018,953489.359358333,35744,274791.753123945,70109,0.881834478351363,0.594708105566862,0.2871263727845,1,1,0,4,0,0,3295.5287093834804,2571.315857206804,0,59,471,551,191,1213,1022,27,NA,5767,3879
11201,1,2019,991814.279633333,36744,279909.432972241,69873,0.881250257786094,0.598465171178567,0.282785086607527,1,1,0,5,0,0,3429.726573343652,2618.032930546484,1,68,424,384,296,1104,1040,33,NA,8458,3312
11201,1,2020,1032233.02358333,45356,267874.781176471,87092,0.898144500307629,0.562279420072369,0.33586508023526,1,1,0,6,0,0,3342.442736208728,NA,0,17,309,354,195,858,894,14,NA,9051,1867
11201,1,2021,1111432.02433333,47741,NA,91314,0.906904006823904,NA,NA,1,NA,NA,NA,NA,NA,3452.934114596927,NA,0,4,1419,597,345,2361,684,29,4,10442,1961
11203,1,2011,313876.375841667,27680,219169.285248217,74594,0.434736438544272,0.615851647636168,-0.181115209091896,1,0,0,0,0,0,NA,NA,NA,NA,483,2040,447,2970,697,6,NA,3201,2796
11203,1,2012,307953.428125,27797,225476.664409076,74416,0.42928520746364,0.612244743602276,-0.182959536138636,1,0,0,0,0,0,NA,NA,NA,NA,579,2583,882,4044,637,6,2,3475,2666
11203,1,2013,317349.268841667,27780,239668.884010485,74524,0.419405530336203,0.642493427418355,-0.223087897082152,1,0,0,0,0,0,NA,NA,NA,NA,883,3783,1490,6156,583,9,1,3487,2905
11203,1,2014,337998.729758333,28090,265611.000646204,71940,0.415537366972092,0.68224009119702,-0.266702724224928,1,0,0,0,0,0,NA,NA,NA,NA,693,3099,1315,5107,609,5,4,4590,3273
11203,1,2015,364089.660783333,28508,289056.887895241,71222,0.439459274153418,0.72891491308863,-0.289455638935212,1,0,0,0,0,0,NA,NA,NA,NA,1039,3344,1245,5628,636,11,3,5005,2892
11203,1,2016,400129.28435,28933,299527.522132472,71933,0.461227269228792,0.73885634999103,-0.277629080762238,1,0,0,0,0,0,NA,NA,NA,NA,1092,3363,1295,5750,736,8,4,6063,2687
11203,1,2017,434272.773583333,29094,319051.143727944,72273,0.473606531774622,0.74228845592994,-0.268681924155318,1,0,0,0,0,0,NA,NA,1,341,1615,4504,1628,7747,870,15,5,6968,2297
11203,1,2018,467093.396616667,29331,355398.370381966,71622,0.474143137717858,0.77534456968871,-0.301201431970852,1,0,0,0,0,0,NA,NA,0,326,2263,6388,1926,10577,999,13,7,6479,2184
11203,1,2019,525455.711216667,29643,377841.784233668,72240,0.538841263799904,0.801971802329272,-0.263130538529368,1,0,0,0,0,0,NA,NA,0,290,2338,5327,2955,10620,998,14,7,6879,1694
11203,1,2020,573352.905783333,30990,380506.07605985,73423,0.60076561091738,0.799897894000872,-0.199132283083491,1,0,0,0,0,0,NA,NA,0,63,1750,4196,2663,8609,757,6,4,9306,965
11203,1,2021,603051.283183333,30897,NA,76710,0.597145163820599,NA,NA,1,NA,NA,NA,NA,NA,2244.998993146727,NA,0,6,3487,5315,3373,12175,762,7,7,10515,1161
11204,1,2011,522752.491466667,27742,276309.849691889,80907,0.835094775005904,0.766806164304752,0.0682886107011513,1,0,0,0,0,0,NA,1124.6430322255064,NA,NA,221,533,106,860,556,30,2,2272,817
11204,1,2012,538853.206966667,27817,271452.339832869,82060,0.842318499267539,0.752037850906079,0.0902806483614597,1,0,0,0,0,0,NA,1156.5282740770033,NA,NA,245,611,157,1013,655,18,10,2854,801
11204,1,2013,563014.588808333,27821,276721.953400163,82410,0.839906291117083,0.758844837389186,0.0810614537278971,1,0,0,0,0,0,NA,1189.489522303296,NA,NA,338,1037,358,1733,671,27,6,2740,761
11204,1,2014,622025.521133333,27764,283307.083399523,82655,0.831899207958433,0.743294001608055,0.0886052063503779,1,0,0,0,0,0,NA,1236.16190030255,NA,NA,255,1010,292,1557,685,22,15,3363,971
11204,1,2015,687541.173433333,27420,288113.132402379,83164,0.835833289134232,0.716178128721531,0.119655160412701,1,0,0,0,0,0,NA,1225.991575492341,NA,NA,467,1141,351,1959,741,29,13,4078,978
11204,1,2016,765097.653191667,27293,288527.291894709,81829,0.843073914362647,0.706825921789422,0.136247992573225,1,0,0,0,0,0,NA,1278.9673542666617,NA,NA,392,969,327,1688,876,24,9,5266,844
11204,1,2017,829866.37575,27358,296548.357289528,83054,0.849566467021235,0.682275224049166,0.167291242972069,1,0,0,0,0,0,NA,1314.6164193288982,0,72,561,1104,352,2017,988,31,12,6036,768
11204,1,2018,886914.18135,27106,305456.864389234,80467,0.848278478878404,0.668809199678945,0.179469279199459,1,0,0,0,0,0,NA,1393.0141666051798,0,76,839,1717,467,3023,999,34,14,7400,676
11204,1,2019,926830.383058333,26810,315364.886533988,79080,0.862529813282872,0.670703175138263,0.191826638144609,1,0,0,0,0,0,NA,1441.3455054084295,0,57,1131,1919,919,3969,1141,22,9,7335,667
11204,1,2020,920055.4575,26950,321216.184436584,78088,0.850158057407214,0.671349927110133,0.178808130297081,1,0,0,0,0,0,NA,1484.9673469387756,0,12,685,1167,893,2745,858,14,6,8678,424
11204,1,2021,939947.744433333,28095,NA,82815,0.849849150770035,NA,NA,1,NA,NA,NA,NA,NA,NA,1592.2807617013702,NA,NA,2680,1720,937,5337,721,15,5,8464,589
11205,1,2011,352820.603566667,16308,204103.194445444,37058,0.539719165967289,0.546884282420705,-0.00716511645341533,1,0,0,0,0,0,NA,1154.3541206769685,NA,NA,122,332,119,573,490,18,3,1494,1814
11205,1,2012,359340.392708333,16502,201083.166122597,38510,0.567578000646904,0.534485155390748,0.0330928452561555,1,0,0,0,0,0,NA,1201.112653011756,NA,NA,156,594,143,893,508,22,2,1668,2124
11205,1,2013,404322.401891667,16495,205348.37553041,41636,0.638692011928276,0.527899945686351,0.110792066241925,1,0,0,0,0,0,NA,1239.2004243710214,NA,NA,186,488,224,898,510,24,2,2488,1876
11205,1,2014,478226.364816667,16708,211253.87362259,41614,0.709844651266829,0.519564149780796,0.190280501486033,1,0,0,0,0,0,2392.79960352298,1308.134366770409,NA,NA,109,531,196,836,714,20,4,3344,1888
11205,1,2015,555818.581308333,16798,217761.292271347,41894,0.757064829056747,0.516428772563811,0.240636056492937,1,0,0,0,0,0,2488.035377265243,1346.1195975711394,NA,NA,327,713,206,1246,654,22,8,3840,1535
11205,1,2016,641027.480808333,17088,219001.951877133,43361,0.778925466338712,0.520681328141025,0.258244138197687,1,1,0,1,1,0,2560.1232429482075,1401.8704939138577,NA,NA,238,601,241,1080,692,38,11,8870,1595
11205,1,2017,665719.990266667,17222,227286.155783891,43804,0.766251792830571,0.505718663999175,0.260533128831396,1,1,0,2,0,0,2593.0367959795512,1468.7292997328998,0,94,462,747,315,1524,652,24,6,6085,1250
11205,1,2018,736937.872666667,17412,238921.16461998,44160,0.769356243126428,0.508390572424546,0.260965670701882,1,1,0,3,0,0,2680.8884739762507,1567.0418102458077,0,83,642,1030,417,2089,871,21,3,6289,965
11205,1,2019,765139.651608333,17832,241729.384794157,45405,0.773994069121754,0.502522443135203,0.271471625986552,1,1,0,4,0,0,2826.4345877915457,1645.0593315388066,0,70,615,911,519,2045,827,7,1,5689,1004
11205,1,2020,789125.886633333,18149,243541.076320939,46483,0.785461039780844,0.495712071976249,0.289748967804595,1,1,0,5,0,0,2800.7811003069164,1771.9974654250923,0,17,705,862,546,2113,704,17,3,6105,765
11205,1,2021,821531.692883333,18379,NA,50319,0.796759730292372,NA,NA,1,NA,NA,NA,NA,NA,2816.432591303177,1903.8066271287885,0,1,1760,920,596,3276,553,18,4,9161,771
11206,1,2011,392406.1738,26829,255098.635394514,69565,0.632127189099266,0.730799491803395,-0.0986723027041292,1,0,0,0,0,0,NA,839.279175519028,NA,NA,321,1060,272,1653,676,11,9,2819,5842
11206,1,2012,422344.65895,27021,259119.209191759,69617,0.706609790420327,0.729131194770493,-0.0225214043501667,1,0,0,0,0,0,NA,859.1383368491173,NA,NA,467,1581,525,2573,638,14,2,3323,5187
11206,1,2013,448081.002283333,27386,264199.93442623,70030,0.712557962382337,0.726866435192296,-0.0143084728099586,1,0,0,0,0,0,NA,900.3980500985905,NA,NA,452,1616,712,2780,728,25,4,4148,5396
11206,1,2014,522071.234941667,27707,272839.536764706,71316,0.76193523754005,0.701411136118471,0.0605241014215784,1,0,0,0,0,0,2540.087611628773,918.7732342007434,NA,NA,525,1886,847,3258,943,19,5,6374,4734
11206,1,2015,600892.847508333,28027,283199.933859822,72103,0.78303281917363,0.680668334692397,0.102364484481233,1,0,0,0,0,0,2703.908997621538,961.642594640882,NA,NA,712,2040,748,3500,919,22,13,7571,3793
11206,1,2016,658384.807458333,28436,286058.961086637,74348,0.787527447202859,0.68323461450794,0.104292832694919,1,0,0,0,0,0,2772.7980215613084,993.9960261640174,NA,NA,789,2114,725,3628,1007,28,13,7732,3591
11206,1,2017,718934.842141667,28750,295059.814967304,75278,0.797955426290668,0.672684577596855,0.125270848693813,1,0,0,0,0,0,2776.1653380350876,1036.9275826086955,0,145,1608,3090,1146,5844,1175,30,15,8013,3443
11206,1,2018,771629.535141667,29207,306652.202492212,75762,0.783527333491917,0.673452954752617,0.110074378739301,1,0,0,0,0,0,2784.354369853406,1105.8295956448796,0,141,1718,3498,1340,6556,1244,28,13,8602,2702
11206,1,2019,770224.682041667,29926,312852.964516902,77031,0.777772094048,0.659864906289862,0.117907187758138,1,0,0,0,0,0,2856.447205889061,1201.9930495221547,0,146,1680,2914,1691,6285,1254,24,7,10019,2322
11206,1,2020,719078.056216667,35337,322548.216605672,93267,0.73910140240566,0.681154006847323,0.0579473955583376,1,0,0,0,0,0,2812.195363489373,1259.356113988171,0,15,1213,1701,1089,4003,832,11,1,13446,1264
11206,1,2021,691748.26295,35561,NA,98149,0.688511599072458,NA,NA,1,NA,NA,NA,NA,NA,2811.437840488132,1443.5117403897527,0,1,3212,2252,1258,6722,675,18,7,12798,1505
11207,1,2011,260106.7257,32408,466761.386163697,86032,0.268731172755458,0.929996417025079,-0.661265244269622,1,0,0,0,0,0,NA,NA,NA,NA,757,3665,926,5348,1015,26,1,3355,9638
11207,1,2012,259929.291275,32733,514541.528206568,88160,0.271126566424135,0.927031685021818,-0.655905118597683,1,0,0,0,0,0,NA,NA,NA,NA,1000,4549,1649,7198,881,12,2,3564,9413
11207,1,2013,266968.016783333,32801,566117.826223876,88982,0.277951815560853,0.930980627339004,-0.653028811778151,1,0,0,0,0,0,NA,NA,NA,NA,922,4211,2176,7309,1036,11,6,4127,8401
11207,1,2014,297636.9101,33547,673634.12949213,90470,0.294195443121745,0.933998148401184,-0.639802705279439,1,0,0,0,0,0,1841.7717392682791,NA,NA,NA,1083,4537,2106,7726,1031,13,1,5521,7707
