zip_code,year,gross_rent_per_unit
10458,2021,1348.107365075071
10459,2011,848.2486096398305
10459,2012,841.2697542411146
10459,2013,865.0717758444217
10459,2014,868.0296319597358
10459,2015,869.8168051708218
10459,2016,893.06988525390625
10459,2017,953.7640354579992
10459,2018,984.7083830193179
10459,2019,1015.1417001689681
10459,2020,NA
10459,2021,1130.233282199875
10460,2011,913.0017104714226
10460,2012,917.1217188734972
10460,2013,927.465969028229
10460,2014,949.4498020719279
10460,2015,929.8368289637953
10460,2016,942.4847883597884
10460,2017,989.8918896833503
10460,2018,1019.4131001874949
10460,2019,1047.619752389402
10460,2020,1121.6026451983898
10460,2021,1212.2658036848793
10461,2011,1120.6994679552888
10461,2012,1137.205047318612
10461,2013,1189.6779710005299
10461,2014,NA
10461,2015,NA
10461,2016,NA
10461,2017,NA
10461,2018,NA
10461,2019,NA
10461,2020,1409.486142617615
10461,2021,1463.5771636363636
10462,2011,1117.6882996966099
10462,2012,1154.2329112245575
10462,2013,1187.7524811630763
10462,2014,1214.6917403149712
10462,2015,1237.4483033932136
10462,2016,1263.0160666666666
10462,2017,1296.2506415169794
10462,2018,1354.2339251280005
10462,2019,1398.8669750723866
10462,2020,1451.891859914813
10462,2021,1552.2751606705094
10463,2011,1237.0374625374625
10463,2012,1288.4707529558184
10463,2013,1345.304559129831
10463,2014,1380.6111026209214
10463,2015,1388.24881049089
10463,2016,1430.3703761087656
10463,2017,1489.8483959460489
10463,2018,1516.419635300454
10463,2019,1572.1773180785085
10463,2020,1658.4740626802538
10463,2021,1751.7762501888503
10464,2011,NA
10464,2012,NA
10464,2013,NA
10464,2014,NA
10464,2015,964
10464,2016,967
10464,2017,875
10464,2018,900
10464,2019,NA
10464,2020,NA
10464,2021,NA
10465,2011,1232.697001034126
10465,2012,1290.7469831283959
10465,2013,1292.3301892185445
10465,2014,1303.1610783487783
10465,2015,1323.7473841554558
10465,2016,1344.982306495303
10465,2017,1372.1732636295744
10465,2018,NA
10465,2019,NA
10465,2020,NA
10465,2021,NA
10466,2011,1110.614437311673
10466,2012,1139.2535205030556
10466,2013,1160.1868781094527
10466,2014,1166.0036983225466
10466,2015,1177.7043813192104
10466,2016,1190.4434638238379
10466,2017,1251.9103069131206
10466,2018,1282.6878513496117
10466,2019,1379.2697537198562
10466,2020,NA
10466,2021,NA
10467,2011,1038.333322063696
10467,2012,1077.9849312297736
10467,2013,1106.9703992734367
10467,2014,1133.9334673366834
10467,2015,1141.020577918824
10467,2016,1165.0051672739319
10467,2017,1197.9556667975396
10467,2018,1274.7307717145625
10467,2019,1313.6922682230702
10467,2020,1350.9223234796657
10467,2021,1388.4036754129258
10468,2011,975.5146778378717
10468,2012,1029.000188768287
10468,2013,1054.1255392032479
10468,2014,1074.4732577494426
10468,2015,1103.7268139194368
10468,2016,1128.4907484120408
10468,2017,1168.8885489644201
10468,2018,1203.4793302891933
10468,2019,1251.6073564051458
10468,2020,1276.5722704058505
10468,2021,NA
10469,2011,1177.8808078978354
10469,2012,1230.8132420919062
10469,2013,NA
10469,2014,NA
10469,2015,1292.8331594465865
10469,2016,NA
10469,2017,NA
10469,2018,NA
10469,2019,NA
10469,2020,NA
10469,2021,NA
10470,2011,1117.7674520069809
10470,2012,1136.7912967544753
10470,2013,1198.8545828437134
10470,2014,1247.3721578406924
10470,2015,1248.6345448992058
10470,2016,1297.893906588308
10470,2017,1341.8502755664422
10470,2018,1381.6234296957773
10470,2019,1388.7424219799911
10470,2020,NA
10470,2021,NA
10471,2011,NA
10471,2012,NA
10471,2013,NA
10471,2014,NA
10471,2015,NA
10471,2016,NA
10471,2017,NA
10471,2018,NA
10471,2019,NA
10471,2020,NA
10471,2021,NA
10472,2011,966.1123444030019
10472,2012,1005.2574119757793
10472,2013,1020.6882625725991
10472,2014,1034.3553674593577
10472,2015,1049.0781843363268
10472,2016,1078.1928050472056
10472,2017,1110.4541381009992
10472,2018,1150.5292856185497
10472,2019,1171.6424404364284
10472,2020,1223.569111393626
10472,2021,1290.115342621304
10473,2011,NA
10473,2012,NA
10473,2013,NA
10473,2014,NA
10473,2015,NA
10473,2016,NA
10473,2017,NA
10473,2018,NA
10473,2019,NA
10473,2020,NA
10473,2021,NA
10502,2011,1981
10502,2012,1729
10502,2013,1693
10502,2014,1596
10502,2015,1238
10502,2016,1231
10502,2017,1313
10502,2018,1440
10502,2019,1655
10502,2020,3501
10502,2021,3501
10504,2011,1762.7991849671723
10504,2012,1805.6817677104152
10504,2013,1947.201092896175
10504,2014,2001
10504,2015,2849.168561012224
10504,2016,3034.0397433243634
10504,2017,NA
10504,2018,3123.62261440591
10504,2019,3133.2485783915517
10504,2020,NA
10504,2021,NA
10506,2011,1433
10506,2012,1271
10506,2013,1357
10506,2014,1383
10506,2015,1608
10506,2016,1757
10506,2017,2576
10506,2018,2371
10506,2019,2606
10506,2020,3501
10506,2021,2641
10507,2011,NA
10507,2012,NA
10507,2013,NA
10507,2014,NA
10507,2015,NA
10507,2016,NA
10507,2017,NA
10507,2018,NA
10507,2019,NA
10507,2020,NA
10507,2021,NA
10509,2011,1168.7338610378188
10509,2012,1331.634721973896
10509,2013,1351.2376095902666
10509,2014,1335.6179168915273
10509,2015,1373.7728440366973
10509,2016,1359.4609218436874
10509,2017,1463.4103773584907
10509,2018,1413.2426078971534
10509,2019,1572.6682019159912
10509,2020,1641.6844050258685
10509,2021,1817.1967311440997
10510,2011,1321.4029670519235
10510,2012,1374.8226659839563
10510,2013,1356.1767633430582
10510,2014,1462.4326105810928
10510,2015,1553.7459085540745
10510,2016,1570.5589475459606
10510,2017,NA
10510,2018,NA
10510,2019,NA
10510,2020,NA
10510,2021,NA
10511,2011,1483.8227699530516
10511,2012,1466.2577803875513
10511,2013,1365.8677309007983
10511,2014,1392.0345821325648
10511,2015,1332.6136363636363
10511,2016,1377.0292216914863
10511,2017,1346.3749656121045
10511,2018,1374.9302956333063
10511,2019,1366.5762711864406
10511,2020,1527.8718914845517
10511,2021,1672.4864130434783
10512,2011,1241.0118614884254
10512,2012,1318.9701968134957
10512,2013,1345.0830269014903
10512,2014,1358.1718146718147
10512,2015,1370.4310954063603
10512,2016,1404.4920074349443
10512,2017,1434.1558295964126
10512,2018,1477.5663370031723
10512,2019,1671.1405375139977
10512,2020,1400.9064649243467
10512,2021,NA
10514,2011,1458.939675174014
10514,2012,1775.9944247339079
10514,2013,1758.062610451906
10514,2014,1877.3266649784755
10514,2015,NA
10514,2016,1854.0609607412825
10514,2017,1870.4525547445255
10514,2018,2524.7283166381626
10514,2019,2138.7569711538463
10514,2020,1859.0959188379063
10514,2021,2593.298313582498
10516,2011,1299.7631089624397
10516,2012,1412.253996447602
10516,2013,1443.825080156751
10516,2014,1505.739638682253
10516,2015,1544.2270803949225
10516,2016,1688.7672651933701
10516,2017,1667.737062937063
10516,2018,1685.8399577910657
10516,2019,1630.3961993546075
10516,2020,1622.3616408780138
10516,2021,1726.9686847599164
10520,2011,1341.8741346758968
10520,2012,1284.9055509527755
10520,2013,1346.372132540357
10520,2014,1333.033125
10520,2015,1379.7416997285445
10520,2016,1376.561360874848
10520,2017,1465.8730548730548
10520,2018,1460.6245908346973
10520,2019,1499.8764656616415
10520,2020,1598.794682422452
10520,2021,1647.5782608695652
10522,2011,1126.642598406182
10522,2012,1386.9065375302664
10522,2013,1524.7577293461734
10522,2014,1642.8267052936528
10522,2015,1663.375622542595
10522,2016,1891.3028391167193
10522,2017,1918.4326149052195
10522,2018,1824.8921721099016
10522,2019,1895.0740452065472
10522,2020,2028.783499737257
10522,2021,2014.5862831858408
10523,2011,1643.543035479632
10523,2012,1640.3333333333333
10523,2013,1592.8062897290063
10523,2014,1537.0200591910557
10523,2015,1652.7064692629547
10523,2016,1724.239269698911
10523,2017,1750.4731457800513
10523,2018,1919.6558359621451
10523,2019,1877.5646864686469
10523,2020,1856.0006497725797
10523,2021,1982.551330798479
10524,2011,1614
10524,2012,1622
10524,2013,1664
10524,2014,2001
10524,2015,2013
10524,2016,1533
10524,2017,2026
10524,2018,1659
10524,2019,1188
10524,2020,1548
10524,2021,1344
10526,2011,2001
10526,2012,2001
10526,2013,2001
10526,2014,2001
10526,2015,2079
10526,2016,2004
10526,2017,1831
10526,2018,1250
10526,2019,898
10526,2020,1618
10526,2021,1778
10528,2011,1773.9333542911033
10528,2012,1745.60402057036
10528,2013,1873.2000958160331
10528,2014,1934.1753816174082
10528,2015,1967.5374550212628
10528,2016,2095.19630110318
10528,2017,2234.2695137555984
10528,2018,2203.0116429495474
10528,2019,2154.745185420977
10528,2020,2347.9653465346537
10528,2021,2468.1901957663536
10530,2011,1376.0642325895876
10530,2012,1609.1126504655917
10530,2013,1719.2095503013445
10530,2014,1630.6959706959708
10530,2015,2000.87485727335
10530,2016,2140.3456678700363
10530,2017,NA
10530,2018,1791.4983149853965
10530,2019,1736.6722670250897
10530,2020,NA
10530,2021,1664.4537137878458
10532,2011,1700.2635092180547
10532,2012,1719.5268487266032
10532,2013,1574.5785428834922
10532,2014,1590.5048632218845
10532,2015,1362.1302160402486
10532,2016,1573.5985228951256
10532,2017,1585.177621969033
10532,2018,1743.6997697179045
10532,2019,1845.843644544432
10532,2020,2010.0871254162041
10532,2021,2363.4590429845903
10533,2011,1382
10533,2012,1406
10533,2013,1395
10533,2014,1434
10533,2015,1786
10533,2016,1680
10533,2017,1495
10533,2018,1533
10533,2019,1601
10533,2020,1557
10533,2021,1953
10536,2011,1629.2464730290455
10536,2012,1617.7012561441836
10536,2013,1766.9598393574297
10536,2014,1792.8292553191488
10536,2015,1873.8442077230359
10536,2016,1915.0734757686296
10536,2017,2000.3065806451614
10536,2018,2193.8419829589466
10536,2019,2055.022370789406
10536,2020,2962.2776362710138
10536,2021,2684.5146839223494
10538,2011,1433.4934554973822
10538,2012,1452.8773639802153
10538,2013,1471.343909348442
10538,2014,1523.3756682560324
10538,2015,1524.8663991677813
10538,2016,1718.78295843885
10538,2017,1766.7810570697184
10538,2018,1944.8332307692308
10538,2019,1864.3714027422027
10538,2020,1998.2986345617383
10538,2021,1930.0702749890877
10541,2011,1253.4326579261026
10541,2012,1295.4468451749735
10541,2013,1333.7731834604576
10541,2014,1390.0890781292242
10541,2015,1524.6502886293463
10541,2016,1382.0748957913138
10541,2017,1363.7391649048625
10541,2018,NA
10541,2019,1441.2985587729736
10541,2020,NA
10541,2021,NA
10543,2011,1477.9071774088115
10543,2012,1619.5886331122383
10543,2013,1605.5425711685948
10543,2014,1620.198047070606
10543,2015,1654.3460076045628
10543,2016,1745.2719603642206
10543,2017,1833.998005319149
10543,2018,1948.0505118534484
10543,2019,1947.622036453337
10543,2020,1937.673965249329
10543,2021,1893.4589520874194
10547,2011,1202
10547,2012,1377
10547,2013,1547
10547,2014,2001
10547,2015,2192
10547,2016,2385
10547,2017,2159
10547,2018,1887
10547,2019,1644
10547,2020,1889.063340084699
10547,2021,1723.4796644172898
10548,2011,NA
10548,2012,NA
10548,2013,1230.553551296505
10548,2014,1307.8964620187305
10548,2015,1385.8800403225807
10548,2016,1422.2567567567567
10548,2017,1402.2769385699899
10548,2018,1481.9397344228805
10548,2019,1504.3712972420838
10548,2020,1422.9324894514768
10548,2021,1610.5273934698396
10549,2011,1356.231235059761
10549,2012,1341.631395533027
10549,2013,1387.0745321915635
10549,2014,1409.2147948677332
10549,2015,1371.7528481012657
10549,2016,1408.0270183852917
10549,2017,1700.6174785100286
10549,2018,1671.6648751185583
10549,2019,1830.5817192252282
10549,2020,1770.4169318024624
10549,2021,1781.4730732892428
10550,2011,1078.7325425993986
10550,2012,1109.5685711874419
10550,2013,1102.9799305614363
10550,2014,1157.3669978401729
10550,2015,1176.0719437271837
10550,2016,1183.9581403795514
10550,2017,1233.0711830680173
10550,2018,1287.0064765674192
10550,2019,1319.4635924462011
10550,2020,1253.0380760174908
10550,2021,1302.9867481505307
10552,2011,1172.6289543588505
10552,2012,1170.0520731707318
10552,2013,1211.92576895132
10552,2014,1268.1788888888889
10552,2015,1315.1375383828045
10552,2016,1321.8609611586571
10552,2017,1428.8958662453922
10552,2018,1450.6130801123445
10552,2019,1506.5442003750336
10552,2020,1516.0108582167468
10552,2021,1638.7197035325826
10553,2011,1191.6052060737527
10553,2012,1185.5532340520115
10553,2013,1243.8066111985609
10553,2014,1270.2814220183486
10553,2015,1264.1886298763084
10553,2016,1298.2790471560525
10553,2017,1339.5622750179987
10553,2018,1380.024304744099
10553,2019,1393.81274807378
10553,2020,1425.6020529959417
10553,2021,1596.122476752098
10560,2011,1656
10560,2012,2001
10560,2013,1995
10560,2014,1996
10560,2015,1777
10560,2016,1705
10560,2017,1697
10560,2018,1641
10560,2019,1722
10560,2020,1677
10560,2021,1835
10562,2011,NA
10562,2012,NA
10562,2013,NA
10562,2014,NA
10562,2015,NA
10562,2016,NA
10562,2017,NA
10562,2018,NA
10562,2019,NA
10562,2020,NA
10562,2021,NA
10566,2011,1227.1056204181373
10566,2012,1192.7521165857045
10566,2013,1235.594058086864
10566,2014,1343.8828103683493
10566,2015,1258.9826146475018
10566,2016,1302.4656667125362
10566,2017,1380.3087406630848
10566,2018,1463.4836984207845
10566,2019,1496.3238517745303
10566,2020,1557.5325340158965
10566,2021,1761.0308261405671
10567,2011,1717.306726625445
10567,2012,1696.7361763642934
10567,2013,1656.2559328221978
10567,2014,1779.0808448652585
10567,2015,1694.8200616724107
10567,2016,1786.9912663755458
10567,2017,1933.3257785148332
10567,2018,2242.8493700931167
10567,2019,2177.299926578561
10567,2020,2297.927323943662
10567,2021,2375.378101100541
10570,2020,NA
10570,2021,NA
10573,2011,1405.7675862680742
10573,2012,1504.7660034212659
10573,2013,1488.5149049093322
10573,2014,1499.8315291549168
10573,2015,1549.9234801802631
10573,2016,1560.9502767527674
10573,2017,1563.1174298375186
10573,2018,1652.6539179104477
10573,2019,1710.1084562254994
10573,2020,1862.3220275810659
10573,2021,1985.166925795053
10576,2011,1665
10576,2012,1645
10576,2013,1911
10576,2014,1685
10576,2015,1726
10576,2016,2194
10576,2017,3442
10576,2018,3353
10576,2019,2907
10576,2020,2962
10576,2021,3346
10577,2011,NA
10577,2012,NA
10577,2013,NA
10577,2014,NA
10577,2015,NA
10577,2016,NA
10577,2017,NA
10577,2018,NA
10577,2019,NA
10577,2020,NA
10577,2021,NA
10579,2011,2001
10579,2012,986
10579,2013,1144
10579,2014,991
10579,2015,1328
10579,2016,1358
10579,2017,1419
10579,2018,1457
10579,2019,1551
10579,2020,1875.8708745874587
10579,2021,1827.033661417323
10580,2011,1236.7754783287778
10580,2012,1529.0054837446141
10580,2013,1702.2074729596854
10580,2014,1701.5352392297002
10580,2015,2200.4004385090693
10580,2016,2214.6725193956718
10580,2017,2162.370400323494
10580,2018,2457.0775862068967
10580,2019,2466.415996784566
10580,2020,NA
10580,2021,NA
10583,2011,1755.7122560867772
10583,2012,1705.8282508802292
10583,2013,1849.062958763502
10583,2014,1859.263526340769
10583,2015,NA
10583,2016,2354.28014354067
10583,2017,NA
10583,2018,NA
10583,2019,2588.075990346695
10583,2020,2933.5034965034965
10583,2021,2655.4747840298855
10589,2011,2001
10589,2012,2001
10589,2013,2001
10589,2014,2001
10589,2015,2505.2030862496554
10589,2016,2380.8386920980925
10589,2017,2421.6507679870656
10589,2018,2623.7592342949583
10589,2019,2914.9206308169596
10589,2020,2791.6842245278
10589,2021,3079.6540897824293
10590,2011,1647
10590,2012,1731
10590,2013,1238
10590,2014,1890
10590,2015,1896
10590,2016,1767
10590,2017,1839
10590,2018,2051
10590,2019,2070
10590,2020,2176
10590,2021,2436
10591,2011,1469.4262143121987
10591,2012,1539.2256391256021
10591,2013,1665.3129151291512
10591,2014,1650.9359411448054
10591,2015,1708.0841354723707
10591,2016,1780.011937716263
10591,2017,1885.2879304466417
10591,2018,1980.1957763545092
10591,2019,2042.186843832021
10591,2020,1905.148620510151
10591,2021,NA
10595,2011,1730.9183417085428
10595,2012,1840.2199017199018
10595,2013,1855.1649862511458
10595,2014,1973.5352112676057
10595,2015,2168.427201917316
10595,2016,2438.5551569506724
10595,2017,NA
10595,2018,NA
10595,2019,NA
10595,2020,NA
10595,2021,NA
10597,2011,2001
10597,2012,2001
10597,2013,2001
10597,2014,2001
10597,2015,2122
10597,2016,2085
10597,2017,2219
10597,2018,NA
10597,2019,NA
10597,2020,NA
10597,2021,3023
10598,2011,NA
10598,2012,1512.775967209837
10598,2013,NA
10598,2014,NA
10598,2015,NA
10598,2016,NA
10598,2017,1478.7839946070878
10598,2018,NA
10598,2019,1637.5525752072274
10598,2020,1868.972786613956
10598,2021,NA
10601,2011,854
10601,2012,879
10601,2013,970
10601,2014,740
10601,2015,628
10601,2016,609
10601,2017,632
10601,2018,668
10601,2019,682
10601,2020,1557.703012912482
10601,2021,1730.1660341555978
10603,2011,1445.9243746364166
10603,2012,1486.4060846560847
10603,2013,1527.953202339883
10603,2014,1609.7134082397004
10603,2015,1531.1301492537314
10603,2016,1575.281513872135
10603,2017,1648.3340273646638
10603,2018,1754.9390541900245
10603,2019,1772.7977011494254
10603,2020,1902.3297470194825
10603,2021,1917.248787446505
10604,2011,1540.082959111321
10604,2012,1524.3921205098493
10604,2013,1649.804584120983
10604,2014,1725.4918110610017
10604,2015,1712.3061509785648
10604,2016,1704.4437599817477
10604,2017,1835.7163055872293
10604,2018,1944.4890839522845
10604,2019,1929.248334073745
10604,2020,1929.4521348314606
10604,2021,1986.042370971377
10605,2011,1554.7105649303007
10605,2012,1533.23652990608
10605,2013,1580.5047740292807
10605,2014,1735.9501034126163
10605,2015,NA
10605,2016,2075.212125162973
10605,2017,1937.4181427125507
10605,2018,1835.3144608727011
10605,2019,1638.6206190533542
10605,2020,1697.3722348439555
10605,2021,NA
10606,2011,1456.208035222895
10606,2012,1639.506837845381
10606,2013,1532.4165485973363
10606,2014,1480.2780178622875
10606,2015,1468.1331403762663
10606,2016,1514.1167883211679
10606,2017,1613.2238594502692
10606,2018,1390.0752921989672
10606,2019,1589.7906343588347
10606,2020,1987.7179408138102
10606,2021,2232.017591750076
10607,2011,NA
10607,2012,1461.1700680272108
10607,2013,1376.3557098765432
10607,2014,1394.6414219474498
10607,2015,1378.8029684601113
10607,2016,1376.4918684495844
10607,2017,1324.0448625180898
10607,2018,1114.4966107741704
10607,2019,1199.0245012250612
10607,2020,1617.518770110833
10607,2021,NA
10701,2011,1080.4035150219688
10701,2012,1127.0902353708425
10701,2013,1195.224730242053
10701,2014,1220.8589477327796
10701,2015,1239.6500768748933
10701,2016,1287.3207676883414
10701,2017,1334.8774912735053
10701,2018,1370.1374537168897
10701,2019,1442.4233639004385
10701,2020,NA
10701,2021,1521.2595616147598
10703,2011,1275.619612429001
10703,2012,1323.613448161643
10703,2013,1549.5066175238733
10703,2014,1410.7478444769806
10703,2015,1415.49040167769
10703,2016,1396.9904153354632
10703,2017,1450.6097989147781
10703,2018,1454.2816674714309
10703,2019,1419.0326033261979
10703,2020,NA
10703,2021,1506.0424941750805
10704,2011,1300.380785002929
10704,2012,1319.818242343542
10704,2013,1321.632741518713
10704,2014,1309.935992732078
10704,2015,1345.648655420077
10704,2016,1372.0235841081994
10704,2017,1441.1840147144887
10704,2018,1503.2236389564634
10704,2019,1579.8566908935443
10704,2020,1590.380426062929
10704,2021,1693.145549385832
10705,2011,NA
10705,2012,NA
10705,2013,NA
10705,2014,NA
10705,2015,NA
10705,2016,NA
10705,2017,NA
10705,2018,1377.1841922274589
10705,2019,NA
10705,2020,1499.1517594916431
10705,2021,1532.2294303797469
10706,2011,1352.6837379447954
10706,2012,1449.4225165562914
10706,2013,1658.4246485779668
10706,2014,1740.9149210441508
10706,2015,1751.7922077922078
10706,2016,1727.7725088112784
10706,2017,1811.5495961227787
10706,2018,1815.9719934102143
10706,2019,1950.2275132275133
10706,2020,1990.7616447157084
10706,2021,2085.544075829384
10707,2011,734
10707,2012,779
10707,2013,1950
10707,2014,1938
10707,2015,NA
10707,2016,NA
10707,2017,NA
10707,2018,NA
10707,2019,NA
10707,2020,NA
10707,2021,NA
10708,2011,1305.4328985755963
10708,2012,1440.2958824035072
10708,2013,1458.634984920293
10708,2014,1519.5136457260555
10708,2015,1688.3183465654124
10708,2016,1763.8680024077737
10708,2017,1761.0140724214862
10708,2018,1830.2536860364266
10708,2019,1878.544671122054
10708,2020,1981.9050643776825
10708,2021,2157.3181743149553
10709,2011,1410
10709,2012,1459
10709,2013,1471
10709,2014,1452
10709,2015,1505
10709,2016,1538
10709,2017,1600
10709,2018,1625
10709,2019,1629
10709,2020,1717
10709,2021,1783
10710,2011,1236.5764036958067
10710,2012,1288.3908899367914
10710,2013,1340.0094103513866
10710,2014,1341.7147928994084
10710,2015,NA
10710,2016,1384.3740118577075
10710,2017,1496.2827970913438
10710,2018,1622.9983905039735
10710,2019,1508.8139438943895
10710,2020,1635.4927159209158
10710,2021,1641.4978441792841
10801,2011,1329.046037735849
10801,2012,1377.2753060363023
10801,2013,1400.3639060778164
10801,2014,1440.4646628065395
10801,2015,1434.0886766712142
10801,2016,1441.843434771552
10801,2017,1487.3012940575516
10801,2018,1588.3962329061667
10801,2019,1621.0547506738544
10801,2020,NA
10801,2021,1672.6269189334769
10803,2011,1183.3270440251572
10803,2012,1465.8958961279852
10803,2013,1575.4020594430142
10803,2014,1663.7387494078637
10803,2015,1716.6721893491124
10803,2016,1825.6118939574874
10803,2017,1945.3248200603668
10803,2018,2054.240380047506
10803,2019,2068.9149539333807
10803,2020,1966.831181252989
10803,2021,2000.784494693124
10804,2011,1344.1906633906633
10804,2012,1410.7559672842597
10804,2013,1509.067366283006
10804,2014,1564.6519550260111
10804,2015,2056.468539703903
10804,2016,2185.411931818182
10804,2017,NA
10804,2018,NA
10804,2019,NA
10804,2020,NA
10804,2021,2372.5553651011314
10805,2011,NA
10805,2012,NA
10805,2013,NA
10805,2014,NA
10805,2015,NA
10805,2016,NA
10805,2017,NA
10805,2018,NA
10805,2019,NA
10805,2020,NA
10805,2021,NA
10901,2011,1133.0451035254616
10901,2012,1144.1850284059262
10901,2013,1308.6160634495086
10901,2014,1447.8425603593487
10901,2015,1325.4300372082535
10901,2016,1328.6546631830058
10901,2017,1446.2775505434147
10901,2018,1465.7040851355991
10901,2019,1543.6327089995432
10901,2020,1701.5334882311345
10901,2021,1820.2388696083292
10913,2011,NA
10913,2012,1389
10913,2013,2001
10913,2014,1403
10913,2015,1364
10913,2016,898
10913,2017,868
10913,2018,873
10913,2019,NA
10913,2020,NA
10913,2021,2308
10920,2011,1460.9249509941194
10920,2012,1459.198003327787
10920,2013,1730.3772026431718
10920,2014,1424.0182522123894
10920,2015,1435.4464285714287
10920,2016,1393.39595529537
10920,2017,NA
10920,2018,NA
10920,2019,NA
10920,2020,NA
10920,2021,NA
10923,2011,1190
10923,2012,1322
10923,2013,1454
10923,2014,1407
10923,2015,1275
10923,2016,1308
10923,2017,1500
10923,2018,1347
10923,2019,1348
10923,2020,1648
10923,2021,1304
10927,2011,1170.3930680359435
10927,2012,1234.9829765282434
10927,2013,1192.567663456665
10927,2014,1230.6433530470558
10927,2015,1280.0415903740518
10927,2016,1275.4807541241162
10927,2017,1306.6110678098207
10927,2018,1336.6805555555557
10927,2019,1368.621526023244
10927,2020,1368.8506881329524
10927,2021,1551.0715746421267
10931,2011,1336
10931,2012,1349
10931,2013,1297
10931,2014,1273
10931,2015,1361
10931,2016,1419
10931,2017,1703
10931,2018,1750
10931,2019,1806
10931,2020,1792
10931,2021,1808
10952,2011,1198
10952,2012,1214
10952,2013,1292
10952,2014,1371
10952,2015,1465
10952,2016,1503
10952,2017,1508
10952,2018,1567
10952,2019,1531
10952,2020,1540.8940550859013
10952,2021,1630.3831422451808
10954,2011,1609.259203227433
10954,2012,1567.0003360215053
10954,2013,1486.7441513190643
10954,2014,1455.0837264150944
10954,2015,1500.0362789149608
10954,2016,1485.8759663865546
10954,2017,1611.6045226130652
10954,2018,1747.1166306695463
10954,2019,1835.189402665789
10954,2020,1888.900895979021
10954,2021,1808.5062398263701
10956,2011,NA
10956,2012,NA
10956,2013,NA
10956,2014,NA
10956,2015,NA
10956,2016,NA
10956,2017,NA
10956,2018,NA
10956,2019,1448.5339503503158
10956,2020,NA
10956,2021,NA
10960,2011,1698.982438016529
10960,2012,1622.9461426491994
10960,2013,1516.4310502283106
10960,2014,1695.1562919838782
10960,2015,1724.3654454997738
10960,2016,1689.6524761077324
10960,2017,1697.496866606983
10960,2018,1757.692380056444
10960,2019,1755.2795899347623
10960,2020,1922.0603659686851
10960,2021,2090.5106051761045
10964,2011,1500
10964,2012,1772
10964,2013,1621
10964,2014,1772
10964,2015,NA
10964,2016,1822
10964,2017,2670
10964,2018,2250
10964,2019,1969
10964,2020,NA
10964,2021,1837
10965,2011,1326.8528702363724
10965,2012,1271.8277397804995
10965,2013,1354.979074889868
10965,2014,1380.6289367009667
10965,2015,1357.736040609137
10965,2016,1368.359734444959
10965,2017,1393.3833612677129
10965,2018,1500.2734099616857
10965,2019,1545.6738223938223
10965,2020,1904.182208588957
10965,2021,2004.735968992248
10968,2011,1577
10968,2012,1388
10968,2013,1399
10968,2014,1527
10968,2015,1413
10968,2016,1578
10968,2017,1631
10968,2018,1887
10968,2019,2000
10968,2020,1864
10968,2021,1995
10970,2011,1750
10970,2012,1361
10970,2013,1433
10970,2014,1563
10970,2015,1357
10970,2016,1194
10970,2017,1214
10970,2018,1450
10970,2019,2098
10970,2020,NA
10970,2021,NA
10974,2011,1452
10974,2012,1425
10974,2013,1421
10974,2014,1423
10974,2015,1453
10974,2016,1402
10974,2017,1470
10974,2018,1778
10974,2019,1709
10974,2020,1873
10974,2021,1772
10977,2011,1167.9669833729215
10977,2012,1216.5238203783906
10977,2013,1235.5739700374531
10977,2014,1270.685687337892
10977,2015,1308.0208913649026
10977,2016,1408.6128958760537
10977,2017,1418.0247446083995
10977,2018,1439.7486132682493
10977,2019,1417.7888145109048
10977,2020,NA
10977,2021,NA
10980,2011,1280.3816166634817
10980,2012,1278.893592893593
10980,2013,1308.5952785646837
10980,2014,1335.8490461196518
10980,2015,1359.321493958257
10980,2016,1364.515497553018
10980,2017,1420.8717169912454
10980,2018,1415.0205856255545
10980,2019,1728.7040761357514
10980,2020,1698.5501964987495
10980,2021,1719.5888437384558
10983,2011,1175.3848429676832
10983,2012,1269.6989198919891
10983,2013,1154.4607493309545
10983,2014,1193.4699623143426
10983,2015,1285.9026355913745
10983,2016,1335.1311875693673
10983,2017,1443.2906848711737
10983,2018,1414.8358410060632
10983,2019,1451.568455134135
10983,2020,1607.9180289584306
10983,2021,1343.5346260387812
10984,2011,1113
10984,2012,1186
10984,2013,1585
10984,2014,1496
10984,2015,1558
10984,2016,1779
10984,2017,1925
10984,2018,1871
10984,2019,1857
10984,2020,1715
10984,2021,1706
10989,2011,1627.748630887185
10989,2012,1608.6559485530547
10989,2013,1711.4422043010752
10989,2014,1691.9195898542903
10989,2015,1651.9691275167786
10989,2016,1450.7270760075737
10989,2017,1398.4841227125942
10989,2018,1434.8181573999464
10989,2019,1431.6932270916334
10989,2020,1730.8567660247957
10989,2021,1959.9809523809524
10993,2011,1302
10993,2012,1278
10993,2013,1286
10993,2014,1300
10993,2015,1278
10993,2016,1328
10993,2017,1385
10993,2018,1327
10993,2019,1312
10993,2020,1431
10993,2021,1620
10994,2011,1352
10994,2012,1378
10994,2013,1458
10994,2014,1448
10994,2015,1589
10994,2016,1630
10994,2017,1835
10994,2018,2031
10994,2019,2123
10994,2020,2128
10994,2021,2151
11001,2011,1355.5394325559027
11001,2012,1378.5620710415412
11001,2013,1418.8878869120156
11001,2014,1460.0118177387915
11001,2015,NA
11001,2016,1381.1312876052948
11001,2017,1518.7906808305167
11001,2018,1607.3722443079148
11001,2019,1709.6898428053205
