geoid,zip_code
36059416701,11561
36059416900,11561
36059517000,11542
36059517101,11542
36059407501,11553
36059407502,11553
36059407600,11590
36059414001,11575
36059302800,11040
36059416702,11561
36059410100,11565
36059520402,11735
36059406300,11530
36059404600,11001
36059517801,11765
36059407802,11554
36059407700,11554
36059407801,11590
36059407900,11554
36059408000,11554
36059517901,11709
36059518300,11791
36059405400,11580
36059405500,11010
36059405600,11010
36059405700,11010
36059405900,11552
36059406001,11552
36059406002,11552
36059406100,11552
36059517102,11542
36059517301,11542
36059517302,11542
36059517400,11579
36059517500,11547
36059408100,11554
36059408200,11554
36059408300,11554
36059408400,11566
36059408500,11710
36059408600,11756
36059408700,11756
36059409000,11756
36059517902,11771
36059302600,11001
36059414100,11520
36059517701,11771
36059520900,11758
36059518000,11732
36059518100,11732
36059518203,11797
36059518204,11797
36059518400,11791
36059518501,11753
36059518502,11753
36059404901,11003
36059416300,11509
36059410600,11580
36059518600,11753
36059518700,11791
36059518800,11791
36059520600,11735
36059520700,11758
36059520800,11758
36059521000,11758
36059521100,11758
36059521301,11758
36059521302,11758
36059521500,11762
36059521602,11762
36059521700,11762
36059406201,11552
36059406202,11550
36059406400,11530
36059406501,11530
36059406600,11530
36059406900,11550
36059517600,11545
36059517705,11545
36059517802,11560
36081012500,11102
36081065703,11379
36081008500,11101
36081026901,11373
36081074900,11375
36081099802,11691
36081035700,11369
36081006502,11103
36081029400,11434
36059409100,11756
36059409200,11756
36081061301,11385
36081072300,11375
36081086900,11354
36059409300,11756
36059409400,11756
36059409500,11783
36059409600,11793
36059409700,11793
36059409800,11003
36059518900,11801
36059519100,11801
36059519200,11801
36059519300,11801
36059519400,11801
36059519500,11801
36059519601,11803
36059521801,11762
36059521802,11762
36059522000,11758
36059410000,11580
36059410200,11565
36059410300,11580
36059410400,11580
36059410500,11580
36059410700,11580
36059409900,11580
36059410800,11581
36081015801,11419
36059519702,11803
36059519703,11803
36059519704,11803
36059519801,11803
36059519802,11803
36059519900,11714
36059520001,11801
36059521601,11762
36059415802,11793
36047101800,11236
36047102000,11236
36047102600,11236
36081018501,11377
36047107800,11207
36047109800,11207
36047112200,11207
36047112400,11207
36047112600,11207
36047112800,11207
36047113000,11207
36047113200,11207
36059410900,11581
36059411000,11096
36059411100,11096
36059411200,11516
36059411301,11096
36059411302,11598
36059520002,11714
36059520100,11804
36059520200,11714
36059520300,11714
36047114201,11233
36047114600,11207
36047115200,11207
36047115600,11207
36047116000,11207
36047116400,11208
36047117000,11207
36047117201,11207
36047117202,11208
36059520401,11735
36059520501,11735
36059520502,11735
36047117400,11208
36047117800,11208
36047118000,11421
36047118201,11208
36047118202,11208
36047118400,11208
36047118600,11208
36047118800,11208
36047119200,11208
36047119400,11208
36047119600,11208
36047120000,11208
36047120200,11208
36047121000,11208
36081067100,11379
36081053100,11378
36081006201,11414
36081006501,11103
36081018101,11104
36059404300,11001
36059413001,11563
36059412301,11570
36059408900,11756
36059521400,11758
36059301400,11050
36059521200,11758
36059302700,11040
36059519000,11801
36059300100,11024
36059300300,11023
36047122000,11208
36047013000,11209
36047017000,11228
36047020100,11238
36047022200,11219
36047121400,11208
36047023800,11219
36047024700,11216
36047027300,11233
36047028000,11214
36047032600,11224
36047034700,11213
36047041000,11223
36047048600,11218
36047052500,11211
36059411400,11516
36059411500,11557
36059411600,11559
36059411700,11557
36059411800,11563
36059411901,11563
36059411902,11563
36047052800,11230
36047053800,11230
36047054200,11230
36047059300,11222
36047064600,11234
36047075200,11210
36047081800,11226
36047102200,11236
36047113400,11207
36047115800,11207
36047116600,11208
36085029106,10314
36085004001,10305
36085005902,10301
36085007001,10305
36059301101,11050
36059518201,11771
36059416202,11558
36059300400,11024
36059300500,11021
36059300600,11023
36059300700,11021
36059300800,11021
36059301000,11050
36059412000,11563
36059412100,11518
36059412200,11518
36059412302,11570
36059412400,11570
36059412600,11570
36059412700,11570
36081099703,11360
36081099704,11360
36081099705,11360
36081099801,11691
36059301102,11050
36059301200,11030
36059301300,11050
36059301500,11030
36059301600,11030
36059301700,11030
36081075702,11375
36081079701,11355
36081044302,11368
36059301800,11030
36059412800,11550
36059412900,11510
36059413002,11572
36059413100,11572
36059413200,11572
36059413300,11572
36059413400,11572
36081129103,11364
36081129104,11364
36081071303,11375
36081071304,11374
36081071305,11375
36081071701,11374
36081071702,11374
36081075701,11375
36081093401,11694
36081093402,11694
36081038301,11368
36059301900,11030
36119011300,10533
36047051601,11226
36119010200,10706
36119010300,10706
36119010400,10522
36119010500,10522
36081059502,11378
36081059501,11385
36081084901,11355
36081048302,11377
36081066403,11422
36081019903,11378
36081089201,11414
36081053902,11385
36047061003,11235
36047061004,11235
36079010901,10579
36079011202,10541
36079010902,10579
36079011502,10512
36079011501,10512
36079010202,12563
36079011801,10509
36079011201,10541
36079011802,12563
36119010600,10502
36119010702,10583
36047069601,11236
36047069602,11234
36047079801,11225
36047079802,11225
36005022703,10457
36005022901,10457
36005023000,10462
36005023200,10462
36005023302,10457
36005023502,10457
36005023600,10462
36005023900,10468
36005024000,10460
36005024300,10453
36005024600,10462
36005024700,10453
36005024800,10469
36005024900,10453
36005025000,10461
36005025300,10468
36005025400,10461
36005025500,10468
36005025600,10461
36005025700,10468
36005026100,10468
36005026400,10461
36005026500,10468
36005026601,10461
36005026602,10461
36005026900,10468
36005027300,10463
36005027600,10461
36005027700,10463
36005027900,10463
36005028300,10468
36005028400,10469
36005028500,10463
36005028900,10463
36005029500,10463
36005029600,10461
36005030000,10461
36005030100,10471
36005030701,10463
36005031800,10469
36005031900,10471
36005032300,10471
36005032400,10461
36005033400,10469
36005034000,10467
36005034200,10469
36005034300,10705
36005034400,10469
36005037800,10467
36005037900,10457
36005038000,10467
36005038100,10457
36005038500,10458
36005038600,10469
36005038700,10458
36005038900,10458
36005039100,10458
36005039200,10467
36005039300,10460
36005039400,10466
36005039700,10458
36005039902,10458
36005040100,10468
36005040600,10466
36005040701,10468
36005040702,10458
36005034500,10471
36005035000,10469
36081018300,11104
36081070900,11375
36081006900,11102
36081015900,11103
36081011600,11416
36081055100,11385
36081048100,11373
36081046100,11373
36081058500,11385
36081023600,11432
36081074700,11375
36081012100,11105
36081014400,11418
36081032700,11370
36081053800,11429
36081050600,11412
36081061000,11411
36081129102,11427
36081027500,11372
36081026100,11377
36081002000,11421
36081120100,11355
36081107201,11693
36081058700,11385
36081010100,11105
36081056200,11428
36081016400,11419
36081020200,11435
36081050202,11423
36081059600,11411
36081063000,11413
36081022002,11435
36081085500,11355
36081011100,11105
36081067900,11379
36081012000,11419
36081005700,11106
36081033700,11369
36119002107,10710
36119002201,10710
36119002202,10708
36119002204,10708
36059407402,11553
36119007200,10543
36119007300,10543
36119007401,10543
36119007402,10543
36119007500,10580
36119007600,10580
36119007700,10528
36119007800,10573
36119008000,10573
36119008100,10573
36119005002,10583
36119005100,10709
36119005300,10803
36119008200,10573
36119008301,10573
36119008401,10528
36119008404,10528
36119008700,10604
36119008901,10603
36119005400,10803
36119005500,10803
36119005702,10805
36119005901,10805
36119005902,10801
36119006000,10801
36119006100,10801
36119006200,10801
36103123600,11701
36103146001,11717
36103190402,11978
36103158709,11980
36085024402,10307
36085027705,10314
36085012806,10306
36119000602,10703
36119006302,10801
36119000502,10701
36119000601,10703
36119000501,10701
36119000204,10705
36119000205,10705
36119014813,10547
36119001305,10705
36119001304,10705
36119005704,10805
36119001702,10701
36119006301,10801
36119004001,10550
36119012803,10549
36119007902,10573
36119004002,10550
36119005703,10805
36119011601,10591
36103145803,11788
36103145804,11749
36103145808,11779
36103145901,11706
36103145903,11706
36103158206,11777
36103158207,11777
36103158205,11766
36103158304,11764
36085017702,10304
36085017701,10304
36085020805,10309
36085018704,10314
36103158315,11727
36103158317,11789
36103158319,11727
36103158401,11764
36103158402,11786
36103111506,11743
36103111601,11731
36103111602,11731
36103111701,11731
36103111703,11731
36103111704,11731
36103111802,11731
36103146102,11706
36103146103,11706
36103146105,11717
36103146201,11717
36103146202,11722
36103146203,11722
36103146204,11717
36103146206,11751
36103146300,11722
36103147001,11795
36103147100,11718
36103147401,11751
36103147502,11730
36085022602,10309
36085007002,10305
36085020806,10312
36085017015,10312
36119011602,10591
36119011402,10591
36119012202,10570
36119012201,10570
36061001501,10004
36061001600,10002
36061001800,10002
36061002000,10009
36061002201,10002
36061002202,10009
36061002400,10009
36061002601,10009
36061002602,10009
36119014812,10547
36119015100,10552
36119007901,10573
36119001701,10701
36119013402,10562
36119000403,07620
36119000404,10701
36119011401,10591
36061002800,10009
36061003001,10002
36061003300,10013
36061003601,10002
36061003800,10003
36061003900,10013
36061004200,10003
36061004300,10012
36119008801,10601
36119008802,10601
36119009201,10606
36119009202,10606
36119013401,10562
36119012804,10507
36119004802,10707
36119004801,10707
36119014907,10598
36119014908,10598
36061008602,10017
36061004500,10013
36061004700,10013
36061004900,10012
36061005400,10011
36061005501,10012
36061005600,10010
36061005700,10003
36061005800,10010
36061006000,10010
36061006100,10003
36061006200,10010
36061006400,10010
36061006500,10012
36061006700,10014
36061006800,10016
36061006900,10014
36061007100,10014
36061007300,10014
36047043700,11237
36061007500,10014
36061007600,10001
36061007800,10016
36061007900,10014
36061008100,10011
36061008700,10011
36119012000,10532
36061009000,10017
36061009300,10011
36061009800,10022
36061010300,10001
36119012102,10532
36119012301,10604
36059982100,11568
36119015000,10560
36119004900,10583
36119008500,10580
36119012304,10504
36119013800,10520
36119014701,10567
36061011402,10065
36061011500,10018
36061011700,10018
36061012000,10065
36061012400,10021
36085017014,10312
36085017016,10312
36085017013,10312
36085018703,10314
36085020701,10302
36085020702,10302
36119012501,10526
36119012503,10590
36119012900,10549
36119013103,10514
36085009701,10310
36085009702,10301
36085005901,10301
36085004004,10304
36085022601,10309
36085004003,10304
36085004002,10304
36061012700,10019
36061012800,10021
36061013000,10021
36061013300,10019
36061013400,10021
36061013700,10019
36119013500,10562
36119013600,10562
36119013900,10520
36119013301,10562
36061014000,10028
36061014300,10022
36061014401,10028
36061014500,10023
36061014601,10028
36061014801,10028
36061014802,10128
36061014900,10023
36061015700,10023
36061015801,10128
36061015900,10023
36061016001,10128
36061016100,10023
36119014000,10511
36119014200,10566
36119014300,10566
36119014400,10566
36059981100,11548
36059416401,11561
36059416402,11561
36059416801,11561
36059521902,11701
36059522700,11783
36059407204,11550
36059407203,11550
36061016200,10029
36061016600,10029
36061016700,10024
36061016800,10029
36061017000,10029
36061017100,10024
36061017300,10024
36061017402,10029
36061017500,10024
36061017700,10025
36061017800,10029
36061018100,10025
36061018200,10029
36061018300,10025
36061018400,10029
36061018500,10025
36061018600,10026
36061018800,10035
36061019300,10025
36061019400,10035
36061019500,10025
36061019600,10035
36061019701,10025
36061019702,10026
36061020000,10027
36061020102,10026
36061020300,10027
36061022700,10031
36061020600,10035
36061020901,10027
36061021000,10037
36061021100,10024
36061021200,10037
36061021400,10037
36061021703,10027
36061021800,10026
36061021900,10027
36061022102,10030
36061022302,10031
36061022400,10027
36061022600,10027
36061022800,10030
36061022900,10031
36061023000,10030
36047152200,11218
36005051601,10464
36047150200,11218
36005002001,10473
36005002002,10473
36005018501,10456
36005051602,10464
36005046208,10469
36005043101,10467
36005048402,10466
36005048401,10466
36005006301,10451
36005043102,10467
36005038303,10458
36005018502,10456
36005006302,10451
36005038304,10458
36087010101,10980
36087013200,10960
36087010200,10980
36087010901,10989
36087011000,10960
36087010802,10956
36087011601,10970
36085014605,10308
36085014606,10306
36085015100,10310
36085015601,10308
36085015602,10312
36085015603,10308
36085016901,10301
36059416802,11561
36059980100,11530
36087010501,10984
36085014700,10301
36085020100,10302
36085031902,10303
36085000300,10301
36085000600,10305
36085000800,10305
36085001100,10301
36085001700,10304
36085002002,10305
36085002100,10304
36085002900,10304
36085003300,10301
36085017005,10312
36085017007,10312
36085017300,10306
36085017600,10312
36061023400,10039
36061023501,10031
36061023502,10039
36061023600,10039
36061023700,10031
36061023900,10032
36061024000,10035
36061024301,10032
36061024302,10039
36061024500,10032
36061024900,10032
36061025500,10032
36061026300,10033
36061026500,10033
36061026700,10033
36061026900,10033
36061027500,10034
36061027700,10040
36061027900,10040
36061028500,10040
36087010602,10993
36087010702,10927
36087010703,10927
36087010801,10956
36087010803,10956
36061028700,10034
36061008601,10016
36061029100,10034
36061029300,10034
36061029500,10034
36061029700,10034
36061030300,10034
36061016300,10024
36061029900,10034
36085003900,10301
36085004700,10304
36085005000,10304
36085006400,10305
36085007400,10305
36085007500,10301
36085008100,10301
36085009601,10304
36085009602,10304
36061010602,10065
36061010900,10001
36061011000,10065
36061011202,10019
36061011203,10022
36061031100,10453
36061003700,10013
36061005200,10010
36061010100,10001
36061014700,10023
36061015001,10028
36085018901,10314
36085019700,10314
36085020803,10309
36085020804,10312
36085022300,10303
36085023100,10303
36085023900,10303
36061015002,10028
36061015200,10029
36061019100,10025
36061022301,10031
36061031900,10004
36087010804,10956
36087010902,10920
36087011101,10989
36087011102,10994
36085011401,10305
36085011402,10306
36085012100,10310
36085012500,10310
36085012804,10306
36085013203,10308
36085013204,10306
36085013302,10310
36085013400,10306
36085013800,10306
36087011200,10920
36087011302,10954
36087011303,10954
36087011401,10956
36119982000,10562
36119014901,10536
36103190504,11977
36103990100,11743
36103135209,11788
36047012600,11220
36047027100,11213
36047034800,11224
36047046000,11230
36005043503,10471
36005043501,10467
36005033602,10467
36085011203,10306
36005033601,10467
36085022802,10314
36085022801,10314
36005033802,10467
36005033801,10467
36005043502,10470
36085011204,10306
36103159602,11940
36103169701,11792
36103110200,11743
36103110300,11743
36103110401,11743
36103110402,11721
36103110501,11721
36103134907,11754
36103135002,11780
36103135003,11780
36103135004,11790
36103135005,11780
36103135101,11725
36103169800,11901
36085014604,10308
36103170101,11944
36103110502,11740
36103110801,11768
36103110803,11768
36103110901,11743
36103110902,11746
36103111001,11743
36103135102,11725
36103135103,11725
36103135104,11787
36103135201,11725
36103180300,11964
36103190403,11946
36103190502,11978
36103111002,11746
36103111201,11746
36103111202,11746
36103111300,11743
36103111401,11746
36085024800,10307
36103146607,11716
36103146611,11742
36103146612,11741
36103135303,11787
36103135401,11767
36085025100,10302
36085027301,10314
36085027702,10314
36085027900,10306
36085029102,10314
36085030301,10302
36085031901,10303
36103146613,11741
36103146614,11741
36103146704,11795
36103146705,11795
36103146706,11795
36103146901,11795
36103147902,11705
36103158116,11727
36103158309,11766
36103158511,11720
36103158512,11779
36103158604,11741
36103158605,11741
36103158608,11779
36103158705,11953
36103190708,11964
36103111402,11743
36103111503,11731
36103122300,11735
36103111504,11743
36103135402,11767
36103135403,11767
36103145602,11717
36103145603,11717
36103146902,11795
36103145604,11717
36103145605,11717
36103145701,11788
36103145702,11717
36103145703,11722
36103158102,11784
36085032300,10303
36085001800,10305
36085014100,10310
36085024401,10309
36005011800,10465
36005012102,10459
36005012300,10459
36005012500,10459
36005012701,10459
36047076800,11230
36047094600,11234
36047119800,11207
36005040900,10463
36005041100,10468
36005041300,10458
36005041400,10470
36005041800,10466
36005040800,10466
36005041900,10467
36005042100,10467
36005042200,10466
36005042300,10467
36005042400,10466
36005042500,10467
36005042600,10466
36005042902,10467
36005043000,10466
36005035100,10471
36005035600,10469
36005035800,10469
36005035900,10460
36005036100,10460
36005036300,10460
36005036502,10460
36005036700,10460
36005036902,10457
36005043600,10466
36005044200,10470
36005044800,10466
36005045102,10470
36005045800,10466
36005037200,10467
36005037000,10469
36005037300,10457
36005037400,10467
36005050400,10464
36005011900,10459
36005024400,10462
36005031200,10469
36005031400,10469
36005032800,10467
36005039800,10469
36119000701,10701
36119000702,10701
36119000801,10703
36119000802,10703
36119000900,10703
36119001000,10701
36119001102,10701
36119001200,10701
36047088400,11212
36047088600,11212
36047089000,11212
36047089200,11212
36047089400,11212
36047089600,11212
36047004500,11201
36047004700,11201
36047004900,11201
36047005000,11209
36047005201,11209
36047005400,11209
36047005602,11209
36047005900,11231
36047006000,11209
36047006300,11231
36047006400,11209
36047006500,11231
36047006600,11209
36047006700,11231
36047006800,11209
36047007000,11220
36047007100,11231
36047007200,11220
36047007500,11231
36047008400,11232
36119001301,10705
36119001302,10705
36119001401,10704
36119001402,10705
36119001403,10705
36081038302,11368
36047008500,11231
36047008600,11220
36047008800,11215
36047009600,11220
36047009800,11220
36047010000,11220
36047010100,11232
36047011000,11219
36047011200,11219
36047011400,11219
36047011600,11220
36047011700,11215
36047012000,11219
36047012100,11215
36047012700,11217
36047012901,11217
36047012902,11217
36047013100,11217
36047013200,11228
36047013400,11209
36047013600,11209
36047013700,11215
36047013800,11209
36079010100,10509
36119014607,10567
36079011700,10509
36119014806,10598
36119001502,10704
36119001503,10704
36119001504,10704
36119001505,10704
36119001600,10701
36119001800,10710
36119001900,10710
36119002000,10710
36119002103,10707
36119002104,10710
36119002105,10710
36119002106,10710
36119006400,10801
36119006500,10801
36119006600,10804
36119006700,10804
36119006801,10583
36119008902,10604
36119009000,10603
36119009100,10606
36119009300,10601
36119009703,10605
36119009800,10583
36119009900,10583
36119010000,10583
36119007100,10538
36119009400,10605
36119009500,10605
36119009600,10606
36119009701,10605
36119009702,10605
36119014811,10598
36119010100,10583
36119010801,10530
36119010803,10530
36119010804,10530
36119010901,10523
36119010902,10603
36119010903,10607
36119011000,10523
36119011102,10607
36079010800,10524
36079011600,10512
36079011300,10541
36079011900,10509
36079010700,10516
36079011100,10541
36079010500,10541
36079011400,10541
36079010300,10512
36079010400,10512
36079011000,10579
36079010600,10516
36119011200,10523
36081044400,11433
36081058200,11429
36081108500,11360
36081109300,11360
36081141700,11365
36081006202,11414
36119011500,10591
36119014500,10566
36061016900,10024
36061016400,10029
36081036500,11369
36081036600,11412
36081035800,11413
36081036700,11369
36081036800,11434
36081065401,11422
36081065402,11413
36081037100,11369
36081037300,11369
36081037600,11413
36081038100,11368
36081007700,11106
36081008600,11417
36081008700,11102
36081008800,11417
36081007900,11102
36081008100,11102
36081008300,11102
36081009100,11102
36081009400,11417
36081009500,11102
36081009600,11417
36081009800,11417
36081009900,11102
36081034700,11369
36081035200,11434
36081035300,11369
36081026501,11377
36081037502,11368
36081089202,11414
36081027301,11372
36081000104,11101
36081027101,11373
36081040702,11368
36081040302,11368
36081040102,11368
36081027302,11372
36081040902,11368
36081043900,11368
36081044000,11433
36081044601,11432
36081007500,11106
36081006300,11103
36081007100,11102
36081010000,11419
36081010300,11105
36081010500,11105
36081010600,11419
36081010701,11370
36081011000,11419
36081011200,11416
36081011300,11105
36081010200,11420
36081011500,11105
36081011700,11105
36081011800,11419
36081012200,11418
36081012301,11105
36081012400,11418
36081012602,11418
36081013200,11418
36081013400,11418
36081013500,11105
36081013600,11415
36081013700,11105
36081013800,11415
36081014000,11415
36081014202,11418
36081014500,11103
36081015000,11419
36081015200,11419
36081015400,11419
36081015500,11103
36081015600,11419
36081015700,11101
36081014700,11103
36081014800,11419
36081014900,11103
36081018502,11377
36081016300,11377
36081016600,11420
36081016800,11420
36081016900,11104
36081017000,11420
36081066402,11422
36081017200,11420
36081017400,11420
36081017600,11420
36081018000,11420
36081025301,11104
36081018200,11436
36081025302,11377
36081097205,11692
36081066404,11413
36081033403,11434
36081033404,11434
36081053501,11378
36081026502,11372
36081048301,11373
36081039902,11368
36047070601,11234
36047088002,11213
36047070602,11234
36047006901,11201
36047006902,11201
36047033701,11213
36047033702,11213
36047088001,11203
36081018401,11434
36081018700,11377
36081018402,11436
36081018600,11436
36081018800,11436
36081026902,11373
36081019200,11436
36081030903,11370
36081019600,11435
36081018900,11101
36081019000,11433
36081020400,11435
36081020600,11435
36081020800,11435
36081021200,11435
36081021400,11435
36081021900,11378
36081022001,11435
36081022900,11377
36081023000,11432
36081043701,11368
36081061302,11379
36081071306,11374
36081077906,11367
36081057900,11385
36081058000,11429
36081058100,11385
36081058900,11385
36081090700,11354
36081092800,11694
36081092900,11356
36081092200,11694
36081093800,11694
36059517202,11542
36059517201,11542
36059300902,11030
36059300901,11021
36059303204,11040
36059303203,11040
36081049301,11377
36081049302,11378
36081049500,11378
36081049600,11428
36081049700,11378
36081049900,11373
36081060100,11378
36081059100,11385
36081059200,11429
36081059300,11385
36081059400,11411
36081059800,11411
36081059900,11378
36081060000,11411
36081060600,11411
36081060701,11379
36081060800,11411
36081061400,11411
36081061602,11422
36087011403,10956
36087011602,10901
36087011603,10901
36087011700,10974
36085007700,10301
36085002700,10304
36085003600,10305
36085018701,10314
36085015400,10308
36085000900,10301
36085012200,10306
36085011201,10306
36085030302,10303
36085024700,10302
36061019900,10026
36085006700,10301
36085014608,10308
36085017011,10312
36061001502,11201
36061013900,10019
36061008300,10014
36061024700,10032
36061003602,10003
36061005502,10012
36061019800,10035
36061018700,10025
36061016500,10024
36061023300,10031
36061020800,10027
36087012000,10901
36087011800,10931
36085013201,10306
36085027704,10314
36085027302,10314
36085029104,10314
36085017009,10312
36085018902,10314
36085021300,10302
36085010500,10310
36085000700,10301
36085002001,10305
36061011600,10065
36061016002,10029
36061030700,10034
36061004800,10003
36061023200,10030
36061009100,10011
36061006600,10016
36061001001,10002
36061007700,10014
36061017401,10029
36061015602,10128
36061018000,10029
36061020101,10026
36061022200,10027
36061013800,10028
36061007400,10016
36061003200,10009
36061026100,10033
36061022500,10031
36061004100,10013
36061001402,10002
36061028100,10040
36087013102,10960
36087012503,10977
36087012114,10952
36087012504,10977
36087012403,10977
36087012108,10952
36087012506,10952
36087012116,10952
36087011512,10977
36087011304,10954
36087012505,10952
36087012115,10977
36087010504,10970
36087011507,10970
36087011305,10954
36087011508,10901
36087012112,10952
36087012113,10952
36087012111,10952
36085017012,10312
36061024100,10032
36061017200,10029
36087012600,10965
36087012700,10965
36087012800,10965
36061011300,10018
36061019000,10026
36061009500,10001
36061027300,10033
36061010601,10022
36061005900,10003
36061014602,10128
36061006300,10011
36061025100,10032
36061017900,10025
36061011800,10065
36061003400,10009
36061020500,10024
36061018900,10025
36061003002,10009
36087013001,10913
36087013003,10983
36061020701,10027
36061008900,10011
36061011100,10018
36061005000,10003
36061000800,10002
36061015802,10029
36061014200,10028
36061007200,10016
36061021500,10027
36061025900,10039
36061031703,10282
36085013301,10310
36087013300,10968
36061012200,10065
36061014402,10128
36061015601,10128
36061021600,10026
36061022000,10027
36061025300,10032
36061027100,10033
36061028300,10040
36061000100,10004
36061000201,10002
36061000202,10002
36061000500,10004
36061000600,10002
36061000700,11201
36061000900,10006
36061001002,10002
36061001200,10002
36061001300,10006
36061001401,10002
36103158320,11776
36103146608,11741
36103158403,11953
36103158407,11778
36103158408,11778
36103111804,11725
36103111900,11743
36103112001,11746
36103112002,11746
36103112102,11746
36103112103,11731
36103146402,11752
36103146403,11722
36103146404,11722
36103146500,11752
36103147503,11739
36103147601,11769
36103147602,11730
36103147702,11796
36103147802,11782
36103147803,11782
36103147804,11782
36103147901,11705
36103158306,11727
36103158502,11779
36103158505,11755
36103158506,11755
36103158509,11784
36103158510,11738
36103112104,11731
36103112204,11747
36103112211,11746
36103112212,11746
36103112213,11746
36005006500,10451
36005020200,10461
36005015700,10459
36005005200,10472
36085012805,10306
36085019800,10309
36085014607,10308
36103111103,11746
36103112217,11746
36103122605,11729
36103110601,11768
36103123304,11701
36103146005,11706
36103147301,11706
36103147302,11706
36103112215,11747
36103112220,11747
36103122407,11798
36103112216,11746
36103146617,11716
36103147202,11706
36103110104,11724
36103110103,11743
36103122604,11704
36103190606,11942
36103158806,11772
36103146620,11741
36103158120,11720
36103158326,11776
36103158015,11790
36103159604,11934
36103135305,11787
36103145706,11722
36103146619,11741
36103135306,11788
36103145810,11779
36103146618,11779
36103159109,11772
36103147505,11730
36103158805,11772
36103145809,11779
36103147504,11730
36103201010,11937
36103159700,11777
36103170206,11957
36103201006,11930
36103146616,11716
36103147201,11706
36103201008,11954
36103159518,11967
36103159514,11967
36103158325,11727
36103146004,11706
36103158017,11790
36103145705,11722
36103158329,11764
36103201007,11954
36103170005,11935
36103190713,11976
36103170204,11965
36103170006,11958
36103170205,11944
36103170203,11971
36103158901,11772
36103169706,11949
36103158411,11778
36103158209,11776
36103158118,11720
36103158327,11776
36103158902,11772
36103158412,11961
36103158014,11790
36103158513,11784
36103158013,11790
36103158119,11720
36103159110,11772
36103159112,11772
36103201009,11937
36103190711,11976
36103158117,11784
36103158328,11953
36103159513,11967
36103159517,11967
36103190712,11976
36103200906,11937
36103158514,11738
36103190710,11968
36103159414,11949
36103159413,11949
36103190714,11962
36103200903,11975
36103158713,11727
36103159416,11950
36103200905,11937
36103158324,11727
36103158714,11738
36103159415,11955
36103200904,11937
36103158715,11727
36103201005,11937
36103159111,11772
36103169705,11901
36103169903,11901
36103158016,11733
36103170004,11952
36103158012,11790
36103190802,11968
36103190709,11968
36103190801,11968
36103190404,11901
36103159603,11955
36103169904,11901
36103190605,11959
36103190405,11901
36103122408,11704
36103123204,11701
36103123203,11726
36103123403,11757
36103124301,11704
36103124302,11704
36103145601,11717
36103201200,11717
36103145905,11706
36103145904,11706
36103110602,11768
36103135500,11787
36103123404,11757
36103134909,11787
36103158208,11777
36103123303,11701
36103111102,11746
36103111101,11746
36103111508,11740
36103111507,11743
36103123703,11726
36103123704,11726
36103134908,11787
36103112219,11746
36103112218,11747
36005006100,10451
36005006400,10472
36005006700,10451
36005006800,10472
36005007000,10472
36005007100,10455
36005007300,10455
36005007500,10455
36005007700,10456
36005007800,10472
36005007900,10455
36005008400,10473
36005019700,10452
36047114400,11207
36005019900,10452
36005020100,10452
36047015200,11209
36005021200,10462
36005021301,10452
36005021302,10452
36005021501,10453
36005021502,10453
36005021602,10462
36005021800,10460
36005021900,10452
36005022000,10460
36047056100,11222
36005022300,10452
36005022401,10462
36005022500,10457
36005022702,10452
36047092400,11212
36005036901,10457
36047000501,11201
36005036400,10469
36005007200,10472
36005012101,10459
36005000200,10473
36047035601,11224
36005005400,10472
36047050801,11226
36005006200,10472
36005028700,10463
36047051001,11226
36005023100,10457
36005024100,10453
36047051602,11226
36047079601,11225
36047079602,11226
36005038200,10469
36005039600,10467
36005041500,10458
36005042901,10467
36005044901,10470
36005000100,11370
36005000400,10473
36005001600,10473
36005008500,10455
36005013000,10465
36005013200,10465
36005013500,10456
36005013800,10465
36005014300,10451
36005014400,10465
36005014900,10456
36005015100,10460
36005015500,10460
36005016000,10465
36005016100,10460
36005016200,10465
36005016300,10457
36005016500,10457
36005008900,10459
36047093200,11203
36005009200,10462
36047110400,11236
36005009800,10473
36047016600,11228
36005008600,10473
36005008700,10459
36005011000,10465
36047111600,11208
36047004400,11209
36047030500,11238
36005002400,10473
36005002800,10473
36005003700,10455
36005004300,10455
36005004400,10472
36005004800,10472
36087012401,10977
36005016700,10457
36005016900,10457
36005017300,10451
36005016600,10465
36005017500,10456
36005018400,10461
36005018900,10452
36005019300,10452
36005019400,10465
36047079202,11226
36047079001,11226
36047079002,11226
36047003101,11201
36047078801,11210
36047078601,11210
36047078602,11210
36047014102,11215
36047014101,11215
36047014901,11215
36047014902,11215
36047059403,11229
36047059404,11235
36047102801,11236
36047078802,11210
36047005301,11231
36047005302,11231
36047009402,11220
36047009202,11232
36047009201,11232
36047009002,11232
36047044902,11211
36047079201,11226
36047001501,11201
36047044901,11222
36047049301,11206
36047049302,11206
36047035301,11213
36047035302,11213
36047035101,11213
36047035102,11213
36047034901,11213
36047034902,11213
36047056302,11222
36047056301,11222
36047120802,11208
36047103402,11236
36047103401,11236
36047031402,11224
36047031401,11214
36047003102,11201
36047050001,11218
36047001802,11232
36047001801,11232
36047001804,11220
36047058902,11222
36047010601,11220
36047053102,11206
36047050402,11218
36047009001,11232
36047005303,11231
36047102802,11236
36047107003,11207
36047011902,11215
36047001502,11201
36047011901,11215
36047001803,11232
36047035702,11213
36047107001,11208
36047050401,11218
36047057902,11222
36047010401,11220
